trace_id,source_record_id,candidate_id,source_type,source_locator,candidate_layer,notes
TR-3290,DWG-TB-S140-001,DR-140,drawing_title_block,calc_pdf_p142,drawing,
TR-3291,S141-E01,DR-141,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3292,TB01,DR-141,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3293,DWG-TBL-S005-001,DR-768,drawing_table,calc_pdf_p7,drawing,
TR-3294,DWG-TBL-S005-002,DR-769,drawing_table,calc_pdf_p7,drawing,
TR-3295,DWG-TBL-S005-003,DR-770,drawing_table,calc_pdf_p7,drawing,
TR-3296,DWG-TBL-S006-001,DR-771,drawing_table,calc_pdf_p8,drawing,
TR-3297,DWG-TBL-S006-002,DR-772,drawing_table,calc_pdf_p8,drawing,
TR-3298,DWG-TBL-S006-003,DR-773,drawing_table,calc_pdf_p8,drawing,
TR-3299,DWG-TBL-S006-004,DR-774,drawing_table,calc_pdf_p8,drawing,
TR-3300,DWG-TBL-S007-001,DR-775,drawing_table,calc_pdf_p9,drawing,
TR-3301,DWG-TBL-S007-002,DR-776,drawing_table,calc_pdf_p9,drawing,
TR-3302,DWG-TBL-S007-003,DR-777,drawing_table,calc_pdf_p9,drawing,
TR-3303,DWG-TBL-S045-001,DR-1227,drawing_table,calc_pdf_p47,drawing,
TR-3304,DWG-TBL-S045-002,DR-1228,drawing_table,calc_pdf_p47,drawing,
TR-3305,DWG-TBL-S045-003,DR-1229,drawing_table,calc_pdf_p47,drawing,
TR-3306,DWG-TBL-S046-001,DR-1230,drawing_table,calc_pdf_p48,drawing,
TR-3307,DWG-TBL-S046-002,DR-1231,drawing_table,calc_pdf_p48,drawing,
TR-3308,DWG-TBL-S047-001,DR-1232,drawing_table,calc_pdf_p49,drawing,
TR-3309,DWG-TBL-S047-002,DR-1233,drawing_table,calc_pdf_p49,drawing,
TR-3310,DWG-TBL-S049-001,DR-1234,drawing_table,calc_pdf_p51,drawing,
TR-3311,DWG-TBL-S049-002,DR-1235,drawing_table,calc_pdf_p51,drawing,
TR-3312,DWG-TBL-S050-001,DR-1236,drawing_table,calc_pdf_p52,drawing,
TR-3313,DWG-TBL-S058-001,DR-1237,drawing_table,calc_pdf_p60,drawing,
TR-3314,DWG-TBL-S061-001,DR-1238,drawing_table,calc_pdf_p63,drawing,
TR-3315,DWG-TBL-S061-002,DR-1239,drawing_table,calc_pdf_p63,drawing,
TR-3316,DWG-TBL-S062-001,DR-1240,drawing_table,calc_pdf_p64,drawing,
TR-3317,DWG-TBL-S062-002,DR-1241,drawing_table,calc_pdf_p64,drawing,
TR-3318,DWG-TBL-S068-001,DR-1242,drawing_table,calc_pdf_p70,drawing,
TR-3319,DWG-TBL-S068-002,DR-1243,drawing_table,calc_pdf_p70,drawing,
TR-3320,DWG-TBL-S085-001,DR-1244,drawing_table,calc_pdf_p87,drawing,
TR-3321,DWG-TBL-S085-002,DR-1245,drawing_table,calc_pdf_p87,drawing,
TR-3322,DWG-TBL-S085-003,DR-1246,drawing_table,calc_pdf_p87,drawing,
TR-3323,DWG-TBL-S086-001,DR-1247,drawing_table,calc_pdf_p88,drawing,
TR-3324,DWG-TBL-S086-002,DR-1248,drawing_table,calc_pdf_p88,drawing,
TR-3325,DWG-TBL-S086-003,DR-1249,drawing_table,calc_pdf_p88,drawing,
TR-3326,DWG-TBL-S087-001,DR-1250,drawing_table,calc_pdf_p89,drawing,
TR-3327,DWG-TBL-S087-002,DR-1251,drawing_table,calc_pdf_p89,drawing,
TR-3328,DWG-TBL-S087-003,DR-1252,drawing_table,calc_pdf_p89,drawing,
TR-3329,DWG-TBL-S088-001,DR-1253,drawing_table,calc_pdf_p90,drawing,
TR-3330,DWG-TBL-S088-002,DR-1254,drawing_table,calc_pdf_p90,drawing,
TR-3331,DWG-TBL-S088-003,DR-1255,drawing_table,calc_pdf_p90,drawing,
TR-3332,DWG-TBL-S072-001,DR-1256,drawing_table,calc_pdf_p74,drawing,
TR-3333,DWG-TBL-S073-001,DR-1257,drawing_table,calc_pdf_p75,drawing,
TR-3334,DWG-TBL-S074-001,DR-1258,drawing_table,calc_pdf_p76,drawing,
TR-3335,DWG-TBL-S091-001,DR-1689,drawing_table,calc_pdf_p93,drawing,
TR-3336,DWG-TBL-S092-001,DR-1690,drawing_table,calc_pdf_p94,drawing,
TR-3337,DWG-TBL-S102-001,DR-1691,drawing_table,calc_pdf_p104,drawing,
TR-3338,DWG-TBL-S102-002,DR-1692,drawing_table,calc_pdf_p104,drawing,
TR-3339,DWG-TBL-S090-001,DR-1693,drawing_table,calc_pdf_p92,drawing,
TR-3340,DWG-TBL-S099-001,DR-1694,drawing_table,calc_pdf_p101,drawing,
TR-3341,S141-V04,DR-2021,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3342,S141-C01,DR-2021,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3343,S141-C30,DR-2021,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3344,S141-C01,DR-2022,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3345,S141-C02,DR-2023,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3346,S141-C03,DR-2024,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3347,S141-C04,DR-2025,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3348,S141-C05,DR-2026,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3349,S141-C06,DR-2027,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3350,S141-C07,DR-2028,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3351,S141-C08,DR-2029,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3352,S141-C09,DR-2030,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3353,S141-C10,DR-2031,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3354,S141-C11,DR-2032,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3355,S141-C12,DR-2033,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3356,S141-C13,DR-2034,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3357,S141-C14,DR-2035,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3358,S141-C15,DR-2036,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3359,S141-C16,DR-2037,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3360,S141-C17,DR-2038,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3361,S141-C18,DR-2039,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3362,S141-C19,DR-2040,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3363,S141-C20,DR-2041,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3364,S141-C21,DR-2042,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3365,S141-C22,DR-2043,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3366,S141-C23,DR-2044,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3367,S141-C24,DR-2045,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3368,S141-C25,DR-2046,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3369,S141-C26,DR-2047,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3370,S141-C27,DR-2048,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3371,S141-C28,DR-2049,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3372,S141-C29,DR-2050,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3373,S141-C30,DR-2051,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-3374,DWG-TB-S001-001,DR-778,drawing_title_block,calc_pdf_p3,drawing,
TR-3375,DWG-TB-S002-001,DR-779,drawing_title_block,calc_pdf_p4,drawing,
TR-3376,DWG-TB-S003-001,DR-780,drawing_title_block,calc_pdf_p5,drawing,
TR-3377,DWG-TB-S004-001,DR-781,drawing_title_block,calc_pdf_p6,drawing,
TR-3378,DWG-TB-S005-001,DR-782,drawing_title_block,calc_pdf_p7,drawing,
TR-3379,DWG-TB-S006-001,DR-783,drawing_title_block,calc_pdf_p8,drawing,
TR-3380,DWG-TB-S007-001,DR-784,drawing_title_block,calc_pdf_p9,drawing,
TR-3381,DWG-TB-S008-001,DR-785,drawing_title_block,calc_pdf_p10,drawing,
TR-3382,DWG-TB-S009-001,DR-786,drawing_title_block,calc_pdf_p11,drawing,
TR-3383,DWG-TB-S010-001,DR-787,drawing_title_block,calc_pdf_p12,drawing,
TR-3384,DWG-TB-S011-001,DR-788,drawing_title_block,calc_pdf_p13,drawing,
TR-3385,DWG-TB-S012-001,DR-789,drawing_title_block,calc_pdf_p14,drawing,
TR-3386,DWG-TB-S013-001,DR-790,drawing_title_block,calc_pdf_p15,drawing,
TR-3387,DWG-TB-S014-001,DR-791,drawing_title_block,calc_pdf_p16,drawing,
TR-3388,DWG-TB-S015-001,DR-792,drawing_title_block,calc_pdf_p17,drawing,
TR-3389,DWG-TB-S016-001,DR-793,drawing_title_block,calc_pdf_p18,drawing,
TR-3390,DWG-TB-S017-001,DR-794,drawing_title_block,calc_pdf_p19,drawing,
TR-3391,DWG-TB-S018-001,DR-795,drawing_title_block,calc_pdf_p20,drawing,
TR-3392,DWG-TB-S019-001,DR-796,drawing_title_block,calc_pdf_p21,drawing,
TR-3393,DWG-TB-S020-001,DR-797,drawing_title_block,calc_pdf_p22,drawing,
TR-3394,DWG-TB-S021-001,DR-798,drawing_title_block,calc_pdf_p23,drawing,
TR-3395,DWG-TB-S022-001,DR-799,drawing_title_block,calc_pdf_p24,drawing,
TR-3396,DWG-TB-S023-001,DR-800,drawing_title_block,calc_pdf_p25,drawing,
TR-3397,DWG-TB-S024-001,DR-801,drawing_title_block,calc_pdf_p26,drawing,
TR-3398,DWG-TB-S025-001,DR-802,drawing_title_block,calc_pdf_p27,drawing,
TR-3399,DWG-TB-S026-001,DR-803,drawing_title_block,calc_pdf_p28,drawing,
TR-3400,DWG-TB-S027-001,DR-804,drawing_title_block,calc_pdf_p29,drawing,
TR-3401,DWG-TB-S028-001,DR-805,drawing_title_block,calc_pdf_p30,drawing,
TR-3402,DWG-TB-S029-001,DR-806,drawing_title_block,calc_pdf_p31,drawing,
TR-3403,DWG-TB-S030-001,DR-807,drawing_title_block,calc_pdf_p32,drawing,
TR-3404,DWG-TB-S031-001,DR-808,drawing_title_block,calc_pdf_p33,drawing,
TR-3405,DWG-TB-S032-001,DR-809,drawing_title_block,calc_pdf_p34,drawing,
TR-3406,DWG-TB-S033-001,DR-810,drawing_title_block,calc_pdf_p35,drawing,
TR-3407,DWG-TB-S034-001,DR-811,drawing_title_block,calc_pdf_p36,drawing,
TR-3408,DWG-TB-S035-001,DR-812,drawing_title_block,calc_pdf_p37,drawing,
TR-3409,DWG-TB-S036-001,DR-813,drawing_title_block,calc_pdf_p38,drawing,
TR-3410,DWG-TB-S037-001,DR-814,drawing_title_block,calc_pdf_p39,drawing,
TR-3411,DWG-TB-S038-001,DR-815,drawing_title_block,calc_pdf_p40,drawing,
TR-3412,DWG-TB-S039-001,DR-816,drawing_title_block,calc_pdf_p41,drawing,
TR-3413,DWG-TB-S040-001,DR-817,drawing_title_block,calc_pdf_p42,drawing,
TR-3414,DWG-TB-S041-001,DR-818,drawing_title_block,calc_pdf_p43,drawing,
TR-3415,DWG-TB-S042-001,DR-819,drawing_title_block,calc_pdf_p44,drawing,
TR-3416,DWG-TB-S043-001,DR-820,drawing_title_block,calc_pdf_p45,drawing,
TR-3417,DWG-TB-S044-001,DR-821,drawing_title_block,calc_pdf_p46,drawing,
TR-3418,DWG-TB-S045-001,DR-1259,drawing_title_block,calc_pdf_p47,drawing,
TR-3419,DWG-TB-S045-002,DR-1260,drawing_title_block,calc_pdf_p47,drawing,
TR-3420,DWG-TB-S045-003,DR-1261,drawing_title_block,calc_pdf_p47,drawing,
TR-3421,DWG-TB-S045-004,DR-1262,drawing_title_block,calc_pdf_p47,drawing,
TR-3422,DWG-TB-S045-005,DR-1263,drawing_title_block,calc_pdf_p47,drawing,
TR-3423,DWG-TB-S045-006,DR-1264,drawing_title_block,calc_pdf_p47,drawing,
TR-3424,DWG-TB-S046-001,DR-1265,drawing_title_block,calc_pdf_p48,drawing,
TR-3425,DWG-TB-S046-002,DR-1266,drawing_title_block,calc_pdf_p48,drawing,
TR-3426,DWG-TB-S046-003,DR-1267,drawing_title_block,calc_pdf_p48,drawing,
TR-3427,DWG-TB-S046-004,DR-1268,drawing_title_block,calc_pdf_p48,drawing,
TR-3428,DWG-TB-S046-005,DR-1269,drawing_title_block,calc_pdf_p48,drawing,
TR-3429,DWG-TB-S046-006,DR-1270,drawing_title_block,calc_pdf_p48,drawing,
TR-3430,DWG-TB-S047-001,DR-1271,drawing_title_block,calc_pdf_p49,drawing,
TR-3431,DWG-TB-S047-002,DR-1272,drawing_title_block,calc_pdf_p49,drawing,
TR-3432,DWG-TB-S047-003,DR-1273,drawing_title_block,calc_pdf_p49,drawing,
TR-3433,DWG-TB-S047-004,DR-1274,drawing_title_block,calc_pdf_p49,drawing,
TR-3434,DWG-TB-S047-005,DR-1275,drawing_title_block,calc_pdf_p49,drawing,
TR-3435,DWG-TB-S047-006,DR-1276,drawing_title_block,calc_pdf_p49,drawing,
TR-3436,DWG-TB-S048-001,DR-1277,drawing_title_block,calc_pdf_p50,drawing,
TR-3437,DWG-TB-S048-002,DR-1278,drawing_title_block,calc_pdf_p50,drawing,
TR-3438,DWG-TB-S048-003,DR-1279,drawing_title_block,calc_pdf_p50,drawing,
TR-3439,DWG-TB-S048-004,DR-1280,drawing_title_block,calc_pdf_p50,drawing,
TR-3440,DWG-TB-S048-005,DR-1281,drawing_title_block,calc_pdf_p50,drawing,
TR-3441,DWG-TB-S048-006,DR-1282,drawing_title_block,calc_pdf_p50,drawing,
TR-3442,DWG-TB-S049-001,DR-1283,drawing_title_block,calc_pdf_p51,drawing,
TR-3443,DWG-TB-S049-002,DR-1284,drawing_title_block,calc_pdf_p51,drawing,
TR-3444,DWG-TB-S049-003,DR-1285,drawing_title_block,calc_pdf_p51,drawing,
TR-3445,DWG-TB-S049-004,DR-1286,drawing_title_block,calc_pdf_p51,drawing,
TR-3446,DWG-TB-S049-005,DR-1287,drawing_title_block,calc_pdf_p51,drawing,
TR-3447,DWG-TB-S049-006,DR-1288,drawing_title_block,calc_pdf_p51,drawing,
TR-3448,DWG-TB-S050-001,DR-1289,drawing_title_block,calc_pdf_p52,drawing,
TR-3449,DWG-TB-S050-002,DR-1290,drawing_title_block,calc_pdf_p52,drawing,
TR-3450,DWG-TB-S050-003,DR-1291,drawing_title_block,calc_pdf_p52,drawing,
TR-3451,DWG-TB-S050-004,DR-1292,drawing_title_block,calc_pdf_p52,drawing,
TR-3452,DWG-TB-S050-005,DR-1293,drawing_title_block,calc_pdf_p52,drawing,
TR-3453,DWG-TB-S050-006,DR-1294,drawing_title_block,calc_pdf_p52,drawing,
TR-3454,DWG-TB-S051-001,DR-1295,drawing_title_block,calc_pdf_p53,drawing,
TR-3455,DWG-TB-S051-002,DR-1296,drawing_title_block,calc_pdf_p53,drawing,
TR-3456,DWG-TB-S051-003,DR-1297,drawing_title_block,calc_pdf_p53,drawing,
TR-3457,DWG-TB-S051-004,DR-1298,drawing_title_block,calc_pdf_p53,drawing,
TR-3458,DWG-TB-S051-005,DR-1299,drawing_title_block,calc_pdf_p53,drawing,
TR-3459,DWG-TB-S051-006,DR-1300,drawing_title_block,calc_pdf_p53,drawing,
TR-3460,DWG-TB-S052-001,DR-1301,drawing_title_block,calc_pdf_p54,drawing,
TR-3461,DWG-TB-S052-002,DR-1302,drawing_title_block,calc_pdf_p54,drawing,
TR-3462,DWG-TB-S052-003,DR-1303,drawing_title_block,calc_pdf_p54,drawing,
TR-3463,DWG-TB-S052-004,DR-1304,drawing_title_block,calc_pdf_p54,drawing,
TR-3464,DWG-TB-S052-005,DR-1305,drawing_title_block,calc_pdf_p54,drawing,
TR-3465,DWG-TB-S052-006,DR-1306,drawing_title_block,calc_pdf_p54,drawing,
TR-3466,DWG-TB-S053-001,DR-1307,drawing_title_block,calc_pdf_p55,drawing,
TR-3467,DWG-TB-S053-002,DR-1308,drawing_title_block,calc_pdf_p55,drawing,
TR-3468,DWG-TB-S053-003,DR-1309,drawing_title_block,calc_pdf_p55,drawing,
TR-3469,DWG-TB-S053-004,DR-1310,drawing_title_block,calc_pdf_p55,drawing,
TR-3470,DWG-TB-S053-005,DR-1311,drawing_title_block,calc_pdf_p55,drawing,
TR-3471,DWG-TB-S053-006,DR-1312,drawing_title_block,calc_pdf_p55,drawing,
TR-3472,DWG-TB-S054-001,DR-1313,drawing_title_block,calc_pdf_p56,drawing,
TR-3473,DWG-TB-S054-002,DR-1314,drawing_title_block,calc_pdf_p56,drawing,
TR-3474,DWG-TB-S054-003,DR-1315,drawing_title_block,calc_pdf_p56,drawing,
TR-3475,DWG-TB-S054-004,DR-1316,drawing_title_block,calc_pdf_p56,drawing,
TR-3476,DWG-TB-S054-005,DR-1317,drawing_title_block,calc_pdf_p56,drawing,
TR-3477,DWG-TB-S054-006,DR-1318,drawing_title_block,calc_pdf_p56,drawing,
TR-3478,DWG-TB-S055-001,DR-1319,drawing_title_block,calc_pdf_p57,drawing,
TR-3479,DWG-TB-S055-002,DR-1320,drawing_title_block,calc_pdf_p57,drawing,
TR-3480,DWG-TB-S055-003,DR-1321,drawing_title_block,calc_pdf_p57,drawing,
TR-3481,DWG-TB-S055-004,DR-1322,drawing_title_block,calc_pdf_p57,drawing,
TR-3482,DWG-TB-S055-005,DR-1323,drawing_title_block,calc_pdf_p57,drawing,
TR-3483,DWG-TB-S055-006,DR-1324,drawing_title_block,calc_pdf_p57,drawing,
TR-3484,DWG-TB-S056-001,DR-1325,drawing_title_block,calc_pdf_p58,drawing,
TR-3485,DWG-TB-S056-002,DR-1326,drawing_title_block,calc_pdf_p58,drawing,
TR-3486,DWG-TB-S056-003,DR-1327,drawing_title_block,calc_pdf_p58,drawing,
TR-3487,DWG-TB-S056-004,DR-1328,drawing_title_block,calc_pdf_p58,drawing,
TR-3488,DWG-TB-S056-005,DR-1329,drawing_title_block,calc_pdf_p58,drawing,
TR-3489,DWG-TB-S056-006,DR-1330,drawing_title_block,calc_pdf_p58,drawing,
TR-3490,DWG-TB-S057-001,DR-1331,drawing_title_block,calc_pdf_p59,drawing,
TR-3491,DWG-TB-S057-002,DR-1332,drawing_title_block,calc_pdf_p59,drawing,
TR-3492,DWG-TB-S057-003,DR-1333,drawing_title_block,calc_pdf_p59,drawing,
TR-3493,DWG-TB-S057-004,DR-1334,drawing_title_block,calc_pdf_p59,drawing,
TR-3494,DWG-TB-S057-005,DR-1335,drawing_title_block,calc_pdf_p59,drawing,
TR-3495,DWG-TB-S057-006,DR-1336,drawing_title_block,calc_pdf_p59,drawing,
TR-3496,DWG-TB-S058-001,DR-1337,drawing_title_block,calc_pdf_p60,drawing,
TR-3497,DWG-TB-S058-002,DR-1338,drawing_title_block,calc_pdf_p60,drawing,
TR-3498,DWG-TB-S058-003,DR-1339,drawing_title_block,calc_pdf_p60,drawing,
TR-3499,DWG-TB-S058-004,DR-1340,drawing_title_block,calc_pdf_p60,drawing,
TR-3500,DWG-TB-S058-005,DR-1341,drawing_title_block,calc_pdf_p60,drawing,
TR-3501,DWG-TB-S058-006,DR-1342,drawing_title_block,calc_pdf_p60,drawing,
TR-3502,DWG-TB-S059-001,DR-1343,drawing_title_block,calc_pdf_p61,drawing,
TR-3503,DWG-TB-S059-002,DR-1344,drawing_title_block,calc_pdf_p61,drawing,
TR-3504,DWG-TB-S059-003,DR-1345,drawing_title_block,calc_pdf_p61,drawing,
TR-3505,DWG-TB-S059-004,DR-1346,drawing_title_block,calc_pdf_p61,drawing,
TR-3506,DWG-TB-S059-005,DR-1347,drawing_title_block,calc_pdf_p61,drawing,
TR-3507,DWG-TB-S059-006,DR-1348,drawing_title_block,calc_pdf_p61,drawing,
TR-3508,DWG-TB-S060-001,DR-1349,drawing_title_block,calc_pdf_p62,drawing,
TR-3509,DWG-TB-S060-002,DR-1350,drawing_title_block,calc_pdf_p62,drawing,
TR-3510,DWG-TB-S060-003,DR-1351,drawing_title_block,calc_pdf_p62,drawing,
TR-3511,DWG-TB-S060-004,DR-1352,drawing_title_block,calc_pdf_p62,drawing,
TR-3512,DWG-TB-S060-005,DR-1353,drawing_title_block,calc_pdf_p62,drawing,
TR-3513,DWG-TB-S060-006,DR-1354,drawing_title_block,calc_pdf_p62,drawing,
TR-3514,DWG-TB-S061-001,DR-1355,drawing_title_block,calc_pdf_p63,drawing,
TR-3515,DWG-TB-S061-002,DR-1356,drawing_title_block,calc_pdf_p63,drawing,
TR-3516,DWG-TB-S061-003,DR-1357,drawing_title_block,calc_pdf_p63,drawing,
TR-3517,DWG-TB-S061-004,DR-1358,drawing_title_block,calc_pdf_p63,drawing,
TR-3518,DWG-TB-S061-005,DR-1359,drawing_title_block,calc_pdf_p63,drawing,
TR-3519,DWG-TB-S061-006,DR-1360,drawing_title_block,calc_pdf_p63,drawing,
TR-3520,DWG-TB-S062-001,DR-1361,drawing_title_block,calc_pdf_p64,drawing,
TR-3521,DWG-TB-S062-002,DR-1362,drawing_title_block,calc_pdf_p64,drawing,
TR-3522,DWG-TB-S062-003,DR-1363,drawing_title_block,calc_pdf_p64,drawing,
TR-3523,DWG-TB-S062-004,DR-1364,drawing_title_block,calc_pdf_p64,drawing,
TR-3524,DWG-TB-S062-005,DR-1365,drawing_title_block,calc_pdf_p64,drawing,
TR-3525,DWG-TB-S062-006,DR-1366,drawing_title_block,calc_pdf_p64,drawing,
TR-3526,DWG-TB-S063-001,DR-1367,drawing_title_block,calc_pdf_p65,drawing,
TR-3527,DWG-TB-S063-002,DR-1368,drawing_title_block,calc_pdf_p65,drawing,
TR-3528,DWG-TB-S063-003,DR-1369,drawing_title_block,calc_pdf_p65,drawing,
TR-3529,DWG-TB-S063-004,DR-1370,drawing_title_block,calc_pdf_p65,drawing,
TR-3530,DWG-TB-S063-005,DR-1371,drawing_title_block,calc_pdf_p65,drawing,
TR-3531,DWG-TB-S063-006,DR-1372,drawing_title_block,calc_pdf_p65,drawing,
TR-3532,DWG-TB-S064-001,DR-1373,drawing_title_block,calc_pdf_p66,drawing,
TR-3533,DWG-TB-S064-002,DR-1374,drawing_title_block,calc_pdf_p66,drawing,
TR-3534,DWG-TB-S064-003,DR-1375,drawing_title_block,calc_pdf_p66,drawing,
TR-3535,DWG-TB-S064-004,DR-1376,drawing_title_block,calc_pdf_p66,drawing,
TR-3536,DWG-TB-S064-005,DR-1377,drawing_title_block,calc_pdf_p66,drawing,
TR-3537,DWG-TB-S064-006,DR-1378,drawing_title_block,calc_pdf_p66,drawing,
TR-3538,DWG-TB-S065-001,DR-1379,drawing_title_block,calc_pdf_p67,drawing,
TR-3539,DWG-TB-S065-002,DR-1380,drawing_title_block,calc_pdf_p67,drawing,
TR-3540,DWG-TB-S065-003,DR-1381,drawing_title_block,calc_pdf_p67,drawing,
TR-3541,DWG-TB-S065-004,DR-1382,drawing_title_block,calc_pdf_p67,drawing,
TR-3542,DWG-TB-S065-005,DR-1383,drawing_title_block,calc_pdf_p67,drawing,
TR-3543,DWG-TB-S065-006,DR-1384,drawing_title_block,calc_pdf_p67,drawing,
TR-3544,DWG-TB-S066-001,DR-1385,drawing_title_block,calc_pdf_p68,drawing,
TR-3545,DWG-TB-S066-002,DR-1386,drawing_title_block,calc_pdf_p68,drawing,
TR-3546,DWG-TB-S066-003,DR-1387,drawing_title_block,calc_pdf_p68,drawing,
TR-3547,DWG-TB-S066-004,DR-1388,drawing_title_block,calc_pdf_p68,drawing,
TR-3548,DWG-TB-S066-005,DR-1389,drawing_title_block,calc_pdf_p68,drawing,
TR-3549,DWG-TB-S066-006,DR-1390,drawing_title_block,calc_pdf_p68,drawing,
TR-3550,DWG-TB-S067-001,DR-1391,drawing_title_block,calc_pdf_p69,drawing,
TR-3551,DWG-TB-S067-002,DR-1392,drawing_title_block,calc_pdf_p69,drawing,
TR-3552,DWG-TB-S067-003,DR-1393,drawing_title_block,calc_pdf_p69,drawing,
TR-3553,DWG-TB-S067-004,DR-1394,drawing_title_block,calc_pdf_p69,drawing,
TR-3554,DWG-TB-S067-005,DR-1395,drawing_title_block,calc_pdf_p69,drawing,
TR-3555,DWG-TB-S067-006,DR-1396,drawing_title_block,calc_pdf_p69,drawing,
TR-3556,DWG-TB-S068-001,DR-1397,drawing_title_block,calc_pdf_p70,drawing,
TR-3557,DWG-TB-S068-002,DR-1398,drawing_title_block,calc_pdf_p70,drawing,
TR-3558,DWG-TB-S068-003,DR-1399,drawing_title_block,calc_pdf_p70,drawing,
TR-3559,DWG-TB-S068-004,DR-1400,drawing_title_block,calc_pdf_p70,drawing,
TR-3560,DWG-TB-S068-005,DR-1401,drawing_title_block,calc_pdf_p70,drawing,
TR-3561,DWG-TB-S068-006,DR-1402,drawing_title_block,calc_pdf_p70,drawing,
TR-3562,DWG-TB-S069-001,DR-1403,drawing_title_block,calc_pdf_p71,drawing,
TR-3563,DWG-TB-S069-002,DR-1404,drawing_title_block,calc_pdf_p71,drawing,
TR-3564,DWG-TB-S069-003,DR-1405,drawing_title_block,calc_pdf_p71,drawing,
TR-3565,DWG-TB-S069-004,DR-1406,drawing_title_block,calc_pdf_p71,drawing,
TR-3566,DWG-TB-S069-005,DR-1407,drawing_title_block,calc_pdf_p71,drawing,
TR-3567,DWG-TB-S069-006,DR-1408,drawing_title_block,calc_pdf_p71,drawing,
TR-3568,DWG-TB-S070-001,DR-1409,drawing_title_block,calc_pdf_p72,drawing,
TR-3569,DWG-TB-S070-002,DR-1410,drawing_title_block,calc_pdf_p72,drawing,
TR-3570,DWG-TB-S070-003,DR-1411,drawing_title_block,calc_pdf_p72,drawing,
TR-3571,DWG-TB-S070-004,DR-1412,drawing_title_block,calc_pdf_p72,drawing,
TR-3572,DWG-TB-S070-005,DR-1413,drawing_title_block,calc_pdf_p72,drawing,
TR-3573,DWG-TB-S070-006,DR-1414,drawing_title_block,calc_pdf_p72,drawing,
TR-3574,DWG-TB-S071-001,DR-1415,drawing_title_block,calc_pdf_p73,drawing,
TR-3575,DWG-TB-S071-002,DR-1416,drawing_title_block,calc_pdf_p73,drawing,
TR-3576,DWG-TB-S071-003,DR-1417,drawing_title_block,calc_pdf_p73,drawing,
TR-3577,DWG-TB-S071-004,DR-1418,drawing_title_block,calc_pdf_p73,drawing,
TR-3578,DWG-TB-S071-005,DR-1419,drawing_title_block,calc_pdf_p73,drawing,
TR-3579,DWG-TB-S071-006,DR-1420,drawing_title_block,calc_pdf_p73,drawing,
TR-3580,DWG-TB-S072-001,DR-1421,drawing_title_block,calc_pdf_p74,drawing,
TR-3581,DWG-TB-S072-002,DR-1422,drawing_title_block,calc_pdf_p74,drawing,
TR-3582,DWG-TB-S072-003,DR-1423,drawing_title_block,calc_pdf_p74,drawing,
TR-3583,DWG-TB-S072-004,DR-1424,drawing_title_block,calc_pdf_p74,drawing,
TR-3584,DWG-TB-S072-005,DR-1425,drawing_title_block,calc_pdf_p74,drawing,
TR-3585,DWG-TB-S072-006,DR-1426,drawing_title_block,calc_pdf_p74,drawing,
TR-3586,DWG-TB-S073-001,DR-1427,drawing_title_block,calc_pdf_p75,drawing,
TR-3587,DWG-TB-S073-002,DR-1428,drawing_title_block,calc_pdf_p75,drawing,
TR-3588,DWG-TB-S073-003,DR-1429,drawing_title_block,calc_pdf_p75,drawing,
TR-3589,DWG-TB-S073-004,DR-1430,drawing_title_block,calc_pdf_p75,drawing,
TR-3590,DWG-TB-S073-005,DR-1431,drawing_title_block,calc_pdf_p75,drawing,
