crosswalk_id,feature_id,traceability_id,handoff_id,external_requirement_id,external_research_id,stage5c_requirement_id,validation_rule_id,backlog_id,phase_class,topic,apollo_manual_id,apollo_pdf_page,external_source_document_id,external_source_page,evidence_image_path,stage5a_class,external_result_status,acceptance_status,ready_status,design_freeze_status,historical_or_target,source_edition,conflict_status,return_reason,open_reason,jis_gap_reason,unknown_reason,grok_review_status,notes
XWL-T5A-T5A-0269,F4-P4-037,T5A-0269,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,unknown,,UNKNOWN,NONE,,,,UNKNOWN,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0270,F4-P4-038,T5A-0270,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,unknown,,UNKNOWN,NONE,,,,UNKNOWN,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0271,F4-P4-039,T5A-0271,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,unknown,,UNKNOWN,NONE,,,,UNKNOWN,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0272,F4-P4-040,T5A-0272,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,unknown,,UNKNOWN,NONE,,,,UNKNOWN,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0289,F4-P5-009,T5A-0289,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-007,8,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0290,F4-P5-010,T5A-0290,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-007,9,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0291,F4-P5-011,T5A-0291,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-007,9,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0292,F4-P5-012,T5A-0292,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-007,10,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0293,F4-P5-013,T5A-0293,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-007,11,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0307,F4-P5-025,T5A-0307,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-010,5,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0308,F4-P5-026,T5A-0308,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-010,5,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0313,F4-P5-029,T5A-0313,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-002,8,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0314,F4-P5-030,T5A-0314,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-002,8,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0318,F4-P5-033,T5A-0318,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,unknown,,UNKNOWN,NONE,,,,UNKNOWN,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0322,F4-P5-037,T5A-0322,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,unknown,,UNKNOWN,NONE,,,,UNKNOWN,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0323,F4-P5-038,T5A-0323,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,unknown,,UNKNOWN,NONE,,,,UNKNOWN,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0332,F4-P5-043,T5A-0332,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MULTI,NONE,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0333,F4-P5-044,T5A-0333,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MULTI,NONE,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0334,F4-P5-045,T5A-0334,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MULTI,NONE,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0335,F4-P5-046,T5A-0335,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,unknown,,UNKNOWN,NONE,,,,UNKNOWN,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0336,F4-P5-047,T5A-0336,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,unknown,,UNKNOWN,NONE,,,,UNKNOWN,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0337,F4-P5-048,T5A-0337,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,unknown,,UNKNOWN,NONE,,,,UNKNOWN,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0339,F4-P5-050,T5A-0339,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,unknown,,UNKNOWN,NONE,,,,UNKNOWN,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0340,F4-P5-051,T5A-0340,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,unknown,,UNKNOWN,NONE,,,,UNKNOWN,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0341,F4-P6-001,T5A-0341,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,14,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0342,F4-P6-002,T5A-0342,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,14,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0343,F4-P6-003,T5A-0343,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,15,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0344,F4-P6-004,T5A-0344,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,8,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0345,F4-P6-005,T5A-0345,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,16,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0346,F4-P6-006,T5A-0346,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,17,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0347,F4-P6-007,T5A-0347,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,17,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0348,F4-P6-008,T5A-0348,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,18,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0349,F4-P6-009,T5A-0349,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,19,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0350,F4-P6-010,T5A-0350,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,19,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0351,F4-P6-011,T5A-0351,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,19,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0352,F4-P6-012,T5A-0352,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,20,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0353,F4-P6-013,T5A-0353,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,20,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0354,F4-P6-014,T5A-0354,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,20,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0355,F4-P6-015,T5A-0355,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,20,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0356,F4-P6-016,T5A-0356,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,20,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0357,F4-P6-017,T5A-0357,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,24,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0358,F4-P6-018,T5A-0358,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,24,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0361,F4-P6-020,T5A-0361,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,22,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0362,F4-P6-021,T5A-0362,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,21,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0363,F4-P6-022,T5A-0363,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,21,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0364,F4-P6-023,T5A-0364,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,21,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0365,F4-P6-024,T5A-0365,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,28,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0366,F4-P6-025,T5A-0366,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,27,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0367,F4-P6-026,T5A-0367,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,29,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0368,F4-P6-027,T5A-0368,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,24,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0369,F4-P6-028,T5A-0369,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_optional,,MAN-021,24,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0370,F4-P6-029,T5A-0370,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,24,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0371,F4-P6-030,T5A-0371,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-021,24,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0372,F4-P6-031,T5A-0372,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_optional,,MAN-021,24,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0383,F4-P6-037,T5A-0383,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-013,4,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0384,F4-P6-038,T5A-0384,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-013,4,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0385,F4-P6-039,T5A-0385,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-013,4,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0388,F4-P6-041,T5A-0388,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-002,11,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0389,F4-P6-042,T5A-0389,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-002,11,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0390,F4-P6-043,T5A-0390,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-002,11,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0391,F4-P6-044,T5A-0391,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-002,11,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0392,F4-P6-045,T5A-0392,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-002,12,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0393,F4-P6-046,T5A-0393,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-002,12,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0394,F4-P6-047,T5A-0394,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-002,9,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0397,F4-P6-049,T5A-0397,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-007,3,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0398,F4-P6-050,T5A-0398,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-007,3,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0399,F4-P6-051,T5A-0399,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-007,7,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
XWL-T5A-T5A-0400,F4-P6-052,T5A-0400,UNMATCHED_HANDOFF,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,,MAN-007,9,,,,SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,,,NONE,,,,,REVIEWED,UNMATCHED_handoff_id_research_result_stage5c_requirement; handoff without package primary req (expected many-to-subset)
