source_record_id,source_type,pdf_page_number,printed_page_number,chapter_id,section_id,source_locator,semantic_class,confidence,verification_status,notes
DWG-TB-S079-006,drawing_title_block,81,,,sheets_045_088,calc_pdf_p81,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S080-001,drawing_title_block,82,,,sheets_045_088,calc_pdf_p82,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S080-002,drawing_title_block,82,,,sheets_045_088,calc_pdf_p82,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S080-003,drawing_title_block,82,,,sheets_045_088,calc_pdf_p82,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S080-004,drawing_title_block,82,,,sheets_045_088,calc_pdf_p82,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S080-005,drawing_title_block,82,,,sheets_045_088,calc_pdf_p82,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S080-006,drawing_title_block,82,,,sheets_045_088,calc_pdf_p82,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S081-001,drawing_title_block,83,,,sheets_045_088,calc_pdf_p83,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S081-002,drawing_title_block,83,,,sheets_045_088,calc_pdf_p83,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S081-003,drawing_title_block,83,,,sheets_045_088,calc_pdf_p83,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S081-004,drawing_title_block,83,,,sheets_045_088,calc_pdf_p83,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S081-005,drawing_title_block,83,,,sheets_045_088,calc_pdf_p83,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S081-006,drawing_title_block,83,,,sheets_045_088,calc_pdf_p83,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S082-001,drawing_title_block,84,,,sheets_045_088,calc_pdf_p84,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S082-002,drawing_title_block,84,,,sheets_045_088,calc_pdf_p84,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S082-003,drawing_title_block,84,,,sheets_045_088,calc_pdf_p84,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S082-004,drawing_title_block,84,,,sheets_045_088,calc_pdf_p84,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S082-005,drawing_title_block,84,,,sheets_045_088,calc_pdf_p84,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S082-006,drawing_title_block,84,,,sheets_045_088,calc_pdf_p84,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S083-001,drawing_title_block,85,,,sheets_045_088,calc_pdf_p85,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S083-002,drawing_title_block,85,,,sheets_045_088,calc_pdf_p85,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S083-003,drawing_title_block,85,,,sheets_045_088,calc_pdf_p85,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S083-004,drawing_title_block,85,,,sheets_045_088,calc_pdf_p85,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S083-005,drawing_title_block,85,,,sheets_045_088,calc_pdf_p85,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S083-006,drawing_title_block,85,,,sheets_045_088,calc_pdf_p85,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S084-001,drawing_title_block,86,,,sheets_045_088,calc_pdf_p86,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S084-002,drawing_title_block,86,,,sheets_045_088,calc_pdf_p86,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S084-003,drawing_title_block,86,,,sheets_045_088,calc_pdf_p86,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S084-004,drawing_title_block,86,,,sheets_045_088,calc_pdf_p86,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S084-005,drawing_title_block,86,,,sheets_045_088,calc_pdf_p86,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S085-001,drawing_title_block,87,,,sheets_045_088,calc_pdf_p87,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S085-002,drawing_title_block,87,,,sheets_045_088,calc_pdf_p87,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S085-003,drawing_title_block,87,,,sheets_045_088,calc_pdf_p87,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S085-004,drawing_title_block,87,,,sheets_045_088,calc_pdf_p87,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S085-005,drawing_title_block,87,,,sheets_045_088,calc_pdf_p87,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S085-006,drawing_title_block,87,,,sheets_045_088,calc_pdf_p87,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S086-001,drawing_title_block,88,,,sheets_045_088,calc_pdf_p88,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S086-002,drawing_title_block,88,,,sheets_045_088,calc_pdf_p88,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S086-003,drawing_title_block,88,,,sheets_045_088,calc_pdf_p88,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S086-004,drawing_title_block,88,,,sheets_045_088,calc_pdf_p88,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S086-005,drawing_title_block,88,,,sheets_045_088,calc_pdf_p88,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S086-006,drawing_title_block,88,,,sheets_045_088,calc_pdf_p88,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S087-001,drawing_title_block,89,,,sheets_045_088,calc_pdf_p89,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S087-002,drawing_title_block,89,,,sheets_045_088,calc_pdf_p89,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S087-003,drawing_title_block,89,,,sheets_045_088,calc_pdf_p89,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S087-004,drawing_title_block,89,,,sheets_045_088,calc_pdf_p89,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S087-005,drawing_title_block,89,,,sheets_045_088,calc_pdf_p89,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S087-006,drawing_title_block,89,,,sheets_045_088,calc_pdf_p89,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S088-001,drawing_title_block,90,,,sheets_045_088,calc_pdf_p90,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S088-002,drawing_title_block,90,,,sheets_045_088,calc_pdf_p90,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S088-003,drawing_title_block,90,,,sheets_045_088,calc_pdf_p90,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S088-004,drawing_title_block,90,,,sheets_045_088,calc_pdf_p90,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S088-005,drawing_title_block,90,,,sheets_045_088,calc_pdf_p90,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S088-006,drawing_title_block,90,,,sheets_045_088,calc_pdf_p90,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-VW-S045-001,drawing_view,47,,,sheets_045_088,calc_pdf_p47,figure,HIGH,UNVERIFIED,A-A
DWG-VW-S045-002,drawing_view,47,,,sheets_045_088,calc_pdf_p47,figure,HIGH,UNVERIFIED,B-B
DWG-VW-S045-003,drawing_view,47,,,sheets_045_088,calc_pdf_p47,figure,HIGH,UNVERIFIED,C-C
DWG-VW-S045-004,drawing_view,47,,,sheets_045_088,calc_pdf_p47,figure,HIGH,UNVERIFIED,ガセット取付図
DWG-VW-S045-005,drawing_view,47,,,sheets_045_088,calc_pdf_p47,figure,HIGH,UNVERIFIED,a部詳細
DWG-VW-S045-006,drawing_view,47,,,sheets_045_088,calc_pdf_p47,figure,HIGH,UNVERIFIED,b部詳細
DWG-VW-S045-007,drawing_view,47,,,sheets_045_088,calc_pdf_p47,figure,HIGH,UNVERIFIED,c部詳細
DWG-VW-S045-008,drawing_view,47,,,sheets_045_088,calc_pdf_p47,figure,HIGH,UNVERIFIED,d部詳細
DWG-VW-S045-009,drawing_view,47,,,sheets_045_088,calc_pdf_p47,figure,HIGH,UNVERIFIED,スタッド配置詳細
DWG-VW-S045-010,drawing_view,47,,,sheets_045_088,calc_pdf_p47,figure,HIGH,UNVERIFIED,スタッド詳細図
DWG-VW-S046-001,drawing_view,48,,,sheets_045_088,calc_pdf_p48,figure,HIGH,UNVERIFIED,A-A
DWG-VW-S046-002,drawing_view,48,,,sheets_045_088,calc_pdf_p48,figure,HIGH,UNVERIFIED,B-B
DWG-VW-S046-003,drawing_view,48,,,sheets_045_088,calc_pdf_p48,figure,HIGH,UNVERIFIED,C-C
DWG-VW-S046-004,drawing_view,48,,,sheets_045_088,calc_pdf_p48,figure,HIGH,UNVERIFIED,ガセット取付図
DWG-VW-S047-001,drawing_view,49,,,sheets_045_088,calc_pdf_p49,figure,HIGH,UNVERIFIED,A-A
DWG-VW-S047-002,drawing_view,49,,,sheets_045_088,calc_pdf_p49,figure,HIGH,UNVERIFIED,ガセット取付図
DWG-VW-S048-001,drawing_view,50,,,sheets_045_088,calc_pdf_p50,figure,HIGH,UNVERIFIED,D-D
DWG-VW-S048-002,drawing_view,50,,,sheets_045_088,calc_pdf_p50,figure,HIGH,UNVERIFIED,E-E
DWG-VW-S048-003,drawing_view,50,,,sheets_045_088,calc_pdf_p50,figure,HIGH,UNVERIFIED,a部詳細
DWG-VW-S048-004,drawing_view,50,,,sheets_045_088,calc_pdf_p50,figure,HIGH,UNVERIFIED,b部詳細
DWG-VW-S048-005,drawing_view,50,,,sheets_045_088,calc_pdf_p50,figure,HIGH,UNVERIFIED,ガセット取付図
DWG-VW-S049-001,drawing_view,51,,,sheets_045_088,calc_pdf_p51,figure,HIGH,UNVERIFIED,横桁開口詳細
DWG-VW-S050-001,drawing_view,52,,,sheets_045_088,calc_pdf_p52,figure,HIGH,UNVERIFIED,横桁開口詳細
DWG-VW-S051-001,drawing_view,53,,,sheets_045_088,calc_pdf_p53,figure,HIGH,UNVERIFIED,横桁開口詳細
DWG-VW-S052-001,drawing_view,54,,,sheets_045_088,calc_pdf_p54,figure,HIGH,UNVERIFIED,横桁開口詳細
DWG-VW-S053-001,drawing_view,55,,,sheets_045_088,calc_pdf_p55,figure,HIGH,UNVERIFIED,横桁開口詳細
DWG-VW-S054-001,drawing_view,56,,,sheets_045_088,calc_pdf_p56,figure,HIGH,UNVERIFIED,横桁開口詳細
DWG-VW-S055-001,drawing_view,57,,,sheets_045_088,calc_pdf_p57,figure,HIGH,UNVERIFIED,横桁開口詳細
DWG-VW-S056-001,drawing_view,58,,,sheets_045_088,calc_pdf_p58,figure,HIGH,UNVERIFIED,横桁開口詳細
DWG-VW-S057-001,drawing_view,59,,,sheets_045_088,calc_pdf_p59,figure,HIGH,UNVERIFIED,横桁開口詳細
DWG-VW-S058-001,drawing_view,60,,,sheets_045_088,calc_pdf_p60,figure,HIGH,UNVERIFIED,横桁開口詳細
DWG-VW-S059-001,drawing_view,61,,,sheets_045_088,calc_pdf_p61,figure,HIGH,UNVERIFIED,横桁開口詳細
DWG-VW-S060-001,drawing_view,62,,,sheets_045_088,calc_pdf_p62,figure,HIGH,UNVERIFIED,横桁開口詳細
DWG-VW-S061-001,drawing_view,63,,,sheets_045_088,calc_pdf_p63,figure,HIGH,UNVERIFIED,横構側面図
DWG-VW-S061-002,drawing_view,63,,,sheets_045_088,calc_pdf_p63,figure,HIGH,UNVERIFIED,K.L.詳細図
DWG-VW-S061-003,drawing_view,63,,,sheets_045_088,calc_pdf_p63,figure,HIGH,UNVERIFIED,連結板詳細図
DWG-VW-S061-004,drawing_view,63,,,sheets_045_088,calc_pdf_p63,figure,HIGH,UNVERIFIED,横構ボルトピッチ
DWG-VW-S061-005,drawing_view,63,,,sheets_045_088,calc_pdf_p63,figure,HIGH,UNVERIFIED,横構取付概要図
DWG-VW-S062-001,drawing_view,64,,,sheets_045_088,calc_pdf_p64,figure,HIGH,UNVERIFIED,K.L.詳細図
DWG-VW-S063-001,drawing_view,65,,,sheets_045_088,calc_pdf_p65,figure,HIGH,UNVERIFIED,K.L.詳細図
DWG-VW-S064-001,drawing_view,66,,,sheets_045_088,calc_pdf_p66,figure,HIGH,UNVERIFIED,K.L.詳細図
DWG-VW-S065-001,drawing_view,67,,,sheets_045_088,calc_pdf_p67,figure,HIGH,UNVERIFIED,K.L.詳細図
DWG-VW-S066-001,drawing_view,68,,,sheets_045_088,calc_pdf_p68,figure,HIGH,UNVERIFIED,K.L.詳細図
DWG-VW-S067-001,drawing_view,69,,,sheets_045_088,calc_pdf_p69,figure,HIGH,UNVERIFIED,K.L.詳細図
DWG-VW-S068-001,drawing_view,70,,,sheets_045_088,calc_pdf_p70,figure,HIGH,UNVERIFIED,横構側面図
DWG-VW-S068-002,drawing_view,70,,,sheets_045_088,calc_pdf_p70,figure,HIGH,UNVERIFIED,K.L.詳細図
DWG-VW-S068-003,drawing_view,70,,,sheets_045_088,calc_pdf_p70,figure,HIGH,UNVERIFIED,WEB継手
DWG-VW-S069-001,drawing_view,71,,,sheets_045_088,calc_pdf_p71,figure,HIGH,UNVERIFIED,K.L.詳細図
DWG-VW-S070-001,drawing_view,72,,,sheets_045_088,calc_pdf_p72,figure,HIGH,UNVERIFIED,K.L.詳細図
DWG-VW-S071-001,drawing_view,73,,,sheets_045_088,calc_pdf_p73,figure,HIGH,UNVERIFIED,K.L.詳細図
DWG-VW-S072-001,drawing_view,74,,,sheets_045_088,calc_pdf_p74,figure,HIGH,UNVERIFIED,A-A
DWG-VW-S072-002,drawing_view,74,,,sheets_045_088,calc_pdf_p74,figure,HIGH,UNVERIFIED,C-C
DWG-VW-S072-003,drawing_view,74,,,sheets_045_088,calc_pdf_p74,figure,HIGH,UNVERIFIED,D-D
DWG-VW-S072-004,drawing_view,74,,,sheets_045_088,calc_pdf_p74,figure,HIGH,UNVERIFIED,G-G
DWG-VW-S073-001,drawing_view,75,,,sheets_045_088,calc_pdf_p75,figure,HIGH,UNVERIFIED,H-H
DWG-VW-S073-002,drawing_view,75,,,sheets_045_088,calc_pdf_p75,figure,HIGH,UNVERIFIED,I-I
DWG-VW-S073-003,drawing_view,75,,,sheets_045_088,calc_pdf_p75,figure,HIGH,UNVERIFIED,J-J
DWG-VW-S073-004,drawing_view,75,,,sheets_045_088,calc_pdf_p75,figure,HIGH,UNVERIFIED,K-K
DWG-VW-S073-005,drawing_view,75,,,sheets_045_088,calc_pdf_p75,figure,HIGH,UNVERIFIED,L-L
DWG-VW-S074-001,drawing_view,76,,,sheets_045_088,calc_pdf_p76,figure,HIGH,UNVERIFIED,A-A
DWG-VW-S074-002,drawing_view,76,,,sheets_045_088,calc_pdf_p76,figure,HIGH,UNVERIFIED,E-E
DWG-VW-S074-003,drawing_view,76,,,sheets_045_088,calc_pdf_p76,figure,HIGH,UNVERIFIED,a部詳細
DWG-VW-S075-001,drawing_view,77,,,sheets_045_088,calc_pdf_p77,figure,HIGH,UNVERIFIED,F-F
DWG-VW-S078-001,drawing_view,80,,,sheets_045_088,calc_pdf_p80,figure,HIGH,UNVERIFIED,G-G
DWG-VW-S079-001,drawing_view,81,,,sheets_045_088,calc_pdf_p81,figure,HIGH,UNVERIFIED,H-H
DWG-VW-S080-001,drawing_view,82,,,sheets_045_088,calc_pdf_p82,figure,HIGH,UNVERIFIED,E-E
DWG-VW-S081-001,drawing_view,83,,,sheets_045_088,calc_pdf_p83,figure,HIGH,UNVERIFIED,D-D
DWG-VW-S082-001,drawing_view,84,,,sheets_045_088,calc_pdf_p84,figure,HIGH,UNVERIFIED,D-D
DWG-VW-S082-002,drawing_view,84,,,sheets_045_088,calc_pdf_p84,figure,HIGH,UNVERIFIED,E-E
DWG-VW-S085-001,drawing_view,87,,,sheets_045_088,calc_pdf_p87,figure,HIGH,UNVERIFIED,橋軸方向
DWG-VW-S085-002,drawing_view,87,,,sheets_045_088,calc_pdf_p87,figure,HIGH,UNVERIFIED,橋軸直角方向
DWG-VW-S085-003,drawing_view,87,,,sheets_045_088,calc_pdf_p87,figure,HIGH,UNVERIFIED,積層詳細図
DWG-VW-S086-001,drawing_view,88,,,sheets_045_088,calc_pdf_p88,figure,HIGH,UNVERIFIED,橋軸方向
DWG-VW-S086-002,drawing_view,88,,,sheets_045_088,calc_pdf_p88,figure,HIGH,UNVERIFIED,橋軸直角方向
DWG-VW-S086-003,drawing_view,88,,,sheets_045_088,calc_pdf_p88,figure,HIGH,UNVERIFIED,積層詳細図
DWG-VW-S087-001,drawing_view,89,,,sheets_045_088,calc_pdf_p89,figure,HIGH,UNVERIFIED,橋軸方向
DWG-VW-S087-002,drawing_view,89,,,sheets_045_088,calc_pdf_p89,figure,HIGH,UNVERIFIED,橋軸直角方向
DWG-VW-S087-003,drawing_view,89,,,sheets_045_088,calc_pdf_p89,figure,HIGH,UNVERIFIED,積層詳細図
DWG-VW-S088-001,drawing_view,90,,,sheets_045_088,calc_pdf_p90,figure,HIGH,UNVERIFIED,橋軸方向
DWG-VW-S088-002,drawing_view,90,,,sheets_045_088,calc_pdf_p90,figure,HIGH,UNVERIFIED,橋軸直角方向
DWG-VW-S088-003,drawing_view,90,,,sheets_045_088,calc_pdf_p90,figure,HIGH,UNVERIFIED,積層詳細図
DWG-ANO-S089-001,drawing_annotation,91,,,sheets_089_141,calc_pdf_p91,NOTE,HIGH,UNVERIFIED,"1．本図は１セル当たり""ａ""＝40ｍｍ(20℃時)遊間状態を示す。"
DWG-ANO-S089-002,drawing_annotation,91,,,sheets_089_141,calc_pdf_p91,NOTE,HIGH,UNVERIFIED,2．塗装：コンクリート付着部以外は変性エポキシ樹脂塗料2回塗りとする。
DWG-ANO-S089-003,drawing_annotation,91,,,sheets_089_141,calc_pdf_p91,NOTE,HIGH,UNVERIFIED,3．指示なき溶接部は6ｍｍスミ肉溶接とする。
DWG-ANO-S089-004,drawing_annotation,91,,,sheets_089_141,calc_pdf_p91,NOTE,HIGH,UNVERIFIED,4．H補強鉄筋は上部工工事にて手配のこと。
DWG-ANO-S090-001,drawing_annotation,92,,,sheets_089_141,calc_pdf_p92,NOTE,HIGH,UNVERIFIED,"1．本図は１セル当たり""ａ""＝40ｍｍ(20℃時)遊間状態を示す。"
DWG-ANO-S090-002,drawing_annotation,92,,,sheets_089_141,calc_pdf_p92,NOTE,HIGH,UNVERIFIED,2．塗装：コンクリート付着部以外は変性エポキシ樹脂塗料2回塗りとする。
DWG-ANO-S090-003,drawing_annotation,92,,,sheets_089_141,calc_pdf_p92,NOTE,HIGH,UNVERIFIED,3．指示なき溶接部は6ｍｍスミ肉溶接とする。
DWG-ANO-S090-004,drawing_annotation,92,,,sheets_089_141,calc_pdf_p92,NOTE,HIGH,UNVERIFIED,4．部番22 鉄筋は、一部現場溶接とする。
DWG-ANO-S090-005,drawing_annotation,92,,,sheets_089_141,calc_pdf_p92,NOTE,HIGH,UNVERIFIED,5．H補強鉄筋は上部工工事にて手配のこと。
DWG-ANO-S090-006,drawing_annotation,92,,,sheets_089_141,calc_pdf_p92,NOTE,HIGH,UNVERIFIED,注）桁ボルト孔は橋軸方向に長孔とする。
DWG-ANO-S090-007,drawing_annotation,92,,,sheets_089_141,calc_pdf_p92,NOTE,HIGH,UNVERIFIED,注）H補強鉄筋は上部工工事にて手配のこと
DWG-ANO-S090-008,drawing_annotation,92,,,sheets_089_141,calc_pdf_p92,NOTE,HIGH,UNVERIFIED,地覆立上りは斜線部をカットする
DWG-ANO-S091-001,drawing_annotation,93,,,sheets_089_141,calc_pdf_p93,NOTE,HIGH,UNVERIFIED,1.溶融亜鉛メッキはJIS HDZT 77を施工のこと。但し、ボルトナット類はHDZT 49とする。
DWG-ANO-S091-002,drawing_annotation,93,,,sheets_089_141,calc_pdf_p93,NOTE,HIGH,UNVERIFIED,2.縦断勾配が微小の為、製作時は考慮いないこととする。
DWG-ANO-S091-003,drawing_annotation,93,,,sheets_089_141,calc_pdf_p93,NOTE,HIGH,UNVERIFIED,通信管の設置位置は壁高欄カバーのゴムと干渉しないよう注意すること。
DWG-ANO-S092-001,drawing_annotation,94,,,sheets_089_141,calc_pdf_p94,NOTE,HIGH,UNVERIFIED,※ 塞ぎ板の取付ボルトは車両進行方向の手前側に設置する。
DWG-ANO-S093-001,drawing_annotation,95,,,sheets_089_141,calc_pdf_p95,NOTE,HIGH,UNVERIFIED,1.鉄筋材質は全てSD345とする。
DWG-ANO-S093-002,drawing_annotation,95,,,sheets_089_141,calc_pdf_p95,NOTE,HIGH,UNVERIFIED,2.★部について、横断勾配により低くなる方の床版と壁高欄の打継目は、舗装面からの雨水の侵入を防ぐため、車道側に1.000%の横断勾配を設ける。
DWG-ANO-S101-001,drawing_annotation,103,,,sheets_089_141,calc_pdf_p103,NOTE,HIGH,UNVERIFIED,1.排水桝、及びスラブドレーン位置は、合成床版との取り合いを考慮し製作時に再検討のこと。
DWG-ANO-S101-002,drawing_annotation,103,,,sheets_089_141,calc_pdf_p103,NOTE,HIGH,UNVERIFIED,床版打下し範囲 2300
DWG-ANO-S141-001,drawing_annotation,143,,,sheets_089_141,calc_pdf_p143,NOTE,MEDIUM,PARTIAL,Sheet 141 (Erection Plan) PDF page 143 extracted blank; requires visual verification
DWG-DIM-S089-001,drawing_dimension,91,,,sheets_089_141,calc_pdf_p91,DIMENSION,HIGH,UNVERIFIED,全体長さ
DWG-DIM-S089-002,drawing_dimension,91,,,sheets_089_141,calc_pdf_p91,DIMENSION,HIGH,UNVERIFIED,ボックスピッチ_D_C_F_E
DWG-DIM-S089-003,drawing_dimension,91,,,sheets_089_141,calc_pdf_p91,DIMENSION,HIGH,UNVERIFIED,アンカーPLピッチ
DWG-DIM-S089-004,drawing_dimension,91,,,sheets_089_141,calc_pdf_p91,DIMENSION,HIGH,UNVERIFIED,ボルト孔ピッチ
DWG-DIM-S089-005,drawing_dimension,91,,,sheets_089_141,calc_pdf_p91,DIMENSION,HIGH,UNVERIFIED,遊間a(20℃時)
DWG-DIM-S089-006,drawing_dimension,91,,,sheets_089_141,calc_pdf_p91,DIMENSION,HIGH,UNVERIFIED,荷重(1輪当り)
DWG-DIM-S089-007,drawing_dimension,91,,,sheets_089_141,calc_pdf_p91,DIMENSION,HIGH,UNVERIFIED,温度範囲
DWG-DIM-S089-008,drawing_dimension,91,,,sheets_089_141,calc_pdf_p91,DIMENSION,HIGH,UNVERIFIED,伸縮桁長
DWG-DIM-S089-009,drawing_dimension,91,,,sheets_089_141,calc_pdf_p91,DIMENSION,HIGH,UNVERIFIED,常時移動量
DWG-DIM-S089-010,drawing_dimension,91,,,sheets_089_141,calc_pdf_p91,DIMENSION,HIGH,UNVERIFIED,L1地震時移動量(橋軸方向)
DWG-DIM-S089-011,drawing_dimension,91,,,sheets_089_141,calc_pdf_p91,DIMENSION,HIGH,UNVERIFIED,L1地震時移動量(橋軸直角方向)
DWG-DIM-S090-001,drawing_dimension,92,,,sheets_089_141,calc_pdf_p92,DIMENSION,HIGH,UNVERIFIED,ボルト孔ピッチ
DWG-DIM-S090-002,drawing_dimension,92,,,sheets_089_141,calc_pdf_p92,DIMENSION,HIGH,UNVERIFIED,アンカーPLピッチ
DWG-DIM-S090-003,drawing_dimension,92,,,sheets_089_141,calc_pdf_p92,DIMENSION,HIGH,UNVERIFIED,調整範囲θ
DWG-DIM-S092-001,drawing_dimension,94,,,sheets_089_141,calc_pdf_p94,DIMENSION,HIGH,UNVERIFIED,全体長さ
DWG-DIM-S092-002,drawing_dimension,94,,,sheets_089_141,calc_pdf_p94,DIMENSION,HIGH,UNVERIFIED,Face PL厚さ
DWG-DIM-S092-003,drawing_dimension,94,,,sheets_089_141,calc_pdf_p94,DIMENSION,HIGH,UNVERIFIED,PBL PL厚さ
DWG-DIM-S092-004,drawing_dimension,94,,,sheets_089_141,calc_pdf_p94,DIMENSION,HIGH,UNVERIFIED,Web PL厚さ
DWG-DIM-S102-001,drawing_dimension,104,,,sheets_089_141,calc_pdf_p104,DIMENSION,HIGH,UNVERIFIED,排水管径
DWG-DIM-S102-002,drawing_dimension,104,,,sheets_089_141,calc_pdf_p104,DIMENSION,HIGH,UNVERIFIED,VP200直管長さ
DWG-DIM-S102-003,drawing_dimension,104,,,sheets_089_141,calc_pdf_p104,DIMENSION,HIGH,UNVERIFIED,水抜きゴム管径
DWG-DIM-S102-004,drawing_dimension,104,,,sheets_089_141,calc_pdf_p104,DIMENSION,HIGH,UNVERIFIED,排水管延長(第1系統)
DWG-DIM-S102-005,drawing_dimension,104,,,sheets_089_141,calc_pdf_p104,DIMENSION,HIGH,UNVERIFIED,排水桝間隔(A-L2上)
DWG-DIM-S102-006,drawing_dimension,104,,,sheets_089_141,calc_pdf_p104,DIMENSION,HIGH,UNVERIFIED,DL1 H1/H2/H3/H4
DWG-DIM-S102-007,drawing_dimension,104,,,sheets_089_141,calc_pdf_p104,DIMENSION,HIGH,UNVERIFIED,DL2 H1/H2/H3/H4
DWG-DIM-S102-008,drawing_dimension,104,,,sheets_089_141,calc_pdf_p104,DIMENSION,HIGH,UNVERIFIED,DL3 H1/H2/H3/H4
DWG-DIM-S102-009,drawing_dimension,104,,,sheets_089_141,calc_pdf_p104,DIMENSION,HIGH,UNVERIFIED,DL4 H1/H2/H3/H4
DWG-DIM-S102-010,drawing_dimension,104,,,sheets_089_141,calc_pdf_p104,DIMENSION,HIGH,UNVERIFIED,DL5 H1/H2/H3/H4
DWG-DIM-S093-001,drawing_dimension,95,,,sheets_089_141,calc_pdf_p95,DIMENSION,HIGH,UNVERIFIED,横断勾配(A-L2)
DWG-DIM-S093-002,drawing_dimension,95,,,sheets_089_141,calc_pdf_p95,DIMENSION,HIGH,UNVERIFIED,横断勾配(A-R2)
DWG-DIM-S094-001,drawing_dimension,96,,,sheets_089_141,calc_pdf_p96,DIMENSION,HIGH,UNVERIFIED,Type A 製作数
DWG-DIM-S094-002,drawing_dimension,96,,,sheets_089_141,calc_pdf_p96,DIMENSION,HIGH,UNVERIFIED,Type B 製作数
DWG-MEM-S090-001,drawing_member,92,,,sheets_089_141,calc_pdf_p92,member_id,HIGH,UNVERIFIED,エンドビーム
DWG-MEM-S090-002,drawing_member,92,,,sheets_089_141,calc_pdf_p92,member_id,HIGH,UNVERIFIED,ミドルビーム
