golden_id,domain,field_path,drawing_sheet_number,drawing_locator,source_record_ids,candidate_ids
G-DWG-1304,drawing,drawing.annotation.DWG-ANO-S021-002,21,DWG-S021,DWG-ANO-S021-002,DR-312
G-DWG-1305,drawing,drawing.annotation.DWG-ANO-S022-002,22,DWG-S022,DWG-ANO-S022-002,DR-313
G-DWG-1306,drawing,drawing.annotation.DWG-ANO-S023-003,23,DWG-S023,DWG-ANO-S023-003,DR-314
G-DWG-1307,drawing,drawing.annotation.DWG-ANO-S024-002,24,DWG-S024,DWG-ANO-S024-002,DR-315
G-DWG-1308,drawing,drawing.annotation.DWG-ANO-S025-002,25,DWG-S025,DWG-ANO-S025-002,DR-316
G-DWG-1309,drawing,drawing.annotation.DWG-ANO-S026-003,26,DWG-S026,DWG-ANO-S026-003,DR-317
G-DWG-1310,drawing,drawing.annotation.DWG-ANO-S027-002,27,DWG-S027,DWG-ANO-S027-002,DR-318
G-DWG-1311,drawing,drawing.annotation.DWG-ANO-S028-002,28,DWG-S028,DWG-ANO-S028-002,DR-319
G-DWG-1312,drawing,drawing.annotation.DWG-ANO-S029-002,29,DWG-S029,DWG-ANO-S029-002,DR-320
G-DWG-1313,drawing,drawing.annotation.DWG-ANO-S030-002,30,DWG-S030,DWG-ANO-S030-002,DR-321
G-DWG-1314,drawing,drawing.annotation.DWG-ANO-S031-002,31,DWG-S031,DWG-ANO-S031-002,DR-322
G-DWG-1315,drawing,drawing.annotation.DWG-ANO-S032-002,32,DWG-S032,DWG-ANO-S032-002,DR-323
G-DWG-1316,drawing,drawing.annotation.DWG-ANO-S033-002,33,DWG-S033,DWG-ANO-S033-002,DR-324
G-DWG-1317,drawing,drawing.annotation.DWG-ANO-S034-002,34,DWG-S034,DWG-ANO-S034-002,DR-325
G-DWG-1318,drawing,drawing.annotation.DWG-ANO-S035-002,35,DWG-S035,DWG-ANO-S035-002,DR-326
G-DWG-1319,drawing,drawing.annotation.DWG-ANO-S036-002,36,DWG-S036,DWG-ANO-S036-002,DR-327
G-DWG-1320,drawing,drawing.annotation.DWG-ANO-S037-002,37,DWG-S037,DWG-ANO-S037-002,DR-328
G-DWG-1321,drawing,drawing.annotation.DWG-ANO-S038-002,38,DWG-S038,DWG-ANO-S038-002,DR-329
G-DWG-1322,drawing,drawing.annotation.DWG-ANO-S039-002,39,DWG-S039,DWG-ANO-S039-002,DR-330
G-DWG-1323,drawing,drawing.annotation.DWG-ANO-S040-002,40,DWG-S040,DWG-ANO-S040-002,DR-331
G-DWG-1324,drawing,drawing.annotation.DWG-ANO-S041-002,41,DWG-S041,DWG-ANO-S041-002,DR-332
G-DWG-1325,drawing,drawing.annotation.DWG-ANO-S042-002,42,DWG-S042,DWG-ANO-S042-002,DR-333
G-DWG-1326,drawing,drawing.annotation.DWG-ANO-S043-002,43,DWG-S043,DWG-ANO-S043-002,DR-334
G-DWG-1327,drawing,drawing.annotation.DWG-ANO-S044-003,44,DWG-S044,DWG-ANO-S044-003,DR-335
G-DWG-1328,drawing,drawing.annotation.DWG-ANO-S001-004,1,DWG-S001,DWG-ANO-S001-004,DR-336
G-DWG-1329,drawing,drawing.annotation.DWG-ANO-S001-005,1,DWG-S001,DWG-ANO-S001-005,DR-337
G-DWG-1330,drawing,drawing.annotation.DWG-ANO-S002-003,2,DWG-S002,DWG-ANO-S002-003,DR-338
G-DWG-1331,drawing,drawing.annotation.DWG-ANO-S002-004,2,DWG-S002,DWG-ANO-S002-004,DR-339
G-DWG-1332,drawing,drawing.annotation.DWG-ANO-S003-003,3,DWG-S003,DWG-ANO-S003-003,DR-340
G-DWG-1333,drawing,drawing.annotation.DWG-ANO-S003-004,3,DWG-S003,DWG-ANO-S003-004,DR-341
G-DWG-1334,drawing,drawing.annotation.DWG-ANO-S004-003,4,DWG-S004,DWG-ANO-S004-003,DR-342
G-DWG-1335,drawing,drawing.annotation.DWG-ANO-S004-004,4,DWG-S004,DWG-ANO-S004-004,DR-343
G-DWG-1336,drawing,drawing.annotation.DWG-ANO-S005-003,5,DWG-S005,DWG-ANO-S005-003,DR-344
G-DWG-1337,drawing,drawing.annotation.DWG-ANO-S005-004,5,DWG-S005,DWG-ANO-S005-004,DR-345
G-DWG-1338,drawing,drawing.annotation.DWG-ANO-S006-003,6,DWG-S006,DWG-ANO-S006-003,DR-346
G-DWG-1339,drawing,drawing.annotation.DWG-ANO-S006-004,6,DWG-S006,DWG-ANO-S006-004,DR-347
G-DWG-1340,drawing,drawing.annotation.DWG-ANO-S007-003,7,DWG-S007,DWG-ANO-S007-003,DR-348
G-DWG-1341,drawing,drawing.annotation.DWG-ANO-S007-004,7,DWG-S007,DWG-ANO-S007-004,DR-349
G-DWG-1342,drawing,drawing.annotation.DWG-ANO-S008-004,8,DWG-S008,DWG-ANO-S008-004,DR-350
G-DWG-1343,drawing,drawing.annotation.DWG-ANO-S008-005,8,DWG-S008,DWG-ANO-S008-005,DR-351
G-DWG-1344,drawing,drawing.annotation.DWG-ANO-S009-004,9,DWG-S009,DWG-ANO-S009-004,DR-352
G-DWG-1345,drawing,drawing.annotation.DWG-ANO-S009-005,9,DWG-S009,DWG-ANO-S009-005,DR-353
G-DWG-1346,drawing,drawing.annotation.DWG-ANO-S010-003,10,DWG-S010,DWG-ANO-S010-003,DR-354
G-DWG-1347,drawing,drawing.annotation.DWG-ANO-S010-004,10,DWG-S010,DWG-ANO-S010-004,DR-355
G-DWG-1348,drawing,drawing.annotation.DWG-ANO-S011-003,11,DWG-S011,DWG-ANO-S011-003,DR-356
G-DWG-1349,drawing,drawing.annotation.DWG-ANO-S011-004,11,DWG-S011,DWG-ANO-S011-004,DR-357
G-DWG-1350,drawing,drawing.annotation.DWG-ANO-S012-005,12,DWG-S012,DWG-ANO-S012-005,DR-358
G-DWG-1351,drawing,drawing.annotation.DWG-ANO-S012-006,12,DWG-S012,DWG-ANO-S012-006,DR-359
G-DWG-1352,drawing,drawing.annotation.DWG-ANO-S013-002,13,DWG-S013,DWG-ANO-S013-002,DR-360
G-DWG-1353,drawing,drawing.annotation.DWG-ANO-S013-003,13,DWG-S013,DWG-ANO-S013-003,DR-361
G-DWG-1354,drawing,drawing.annotation.DWG-ANO-S014-002,14,DWG-S014,DWG-ANO-S014-002,DR-362
G-DWG-1355,drawing,drawing.annotation.DWG-ANO-S014-003,14,DWG-S014,DWG-ANO-S014-003,DR-363
G-DWG-1356,drawing,drawing.annotation.DWG-ANO-S015-002,15,DWG-S015,DWG-ANO-S015-002,DR-364
G-DWG-1357,drawing,drawing.annotation.DWG-ANO-S015-003,15,DWG-S015,DWG-ANO-S015-003,DR-365
G-DWG-1358,drawing,drawing.annotation.DWG-ANO-S016-002,16,DWG-S016,DWG-ANO-S016-002,DR-366
G-DWG-1359,drawing,drawing.annotation.DWG-ANO-S016-003,16,DWG-S016,DWG-ANO-S016-003,DR-367
G-DWG-1360,drawing,drawing.annotation.DWG-ANO-S017-004,17,DWG-S017,DWG-ANO-S017-004,DR-368
G-DWG-1361,drawing,drawing.annotation.DWG-ANO-S017-005,17,DWG-S017,DWG-ANO-S017-005,DR-369
G-DWG-1362,drawing,drawing.annotation.DWG-ANO-S018-003,18,DWG-S018,DWG-ANO-S018-003,DR-370
G-DWG-1363,drawing,drawing.annotation.DWG-ANO-S018-004,18,DWG-S018,DWG-ANO-S018-004,DR-371
G-DWG-1364,drawing,drawing.annotation.DWG-ANO-S019-004,19,DWG-S019,DWG-ANO-S019-004,DR-372
G-DWG-1365,drawing,drawing.annotation.DWG-ANO-S019-005,19,DWG-S019,DWG-ANO-S019-005,DR-373
G-DWG-1366,drawing,drawing.annotation.DWG-ANO-S020-004,20,DWG-S020,DWG-ANO-S020-004,DR-374
G-DWG-1367,drawing,drawing.annotation.DWG-ANO-S020-005,20,DWG-S020,DWG-ANO-S020-005,DR-375
G-DWG-1368,drawing,drawing.annotation.DWG-ANO-S021-003,21,DWG-S021,DWG-ANO-S021-003,DR-376
G-DWG-1369,drawing,drawing.annotation.DWG-ANO-S021-004,21,DWG-S021,DWG-ANO-S021-004,DR-377
G-DWG-1370,drawing,drawing.annotation.DWG-ANO-S022-003,22,DWG-S022,DWG-ANO-S022-003,DR-378
G-DWG-1371,drawing,drawing.annotation.DWG-ANO-S022-004,22,DWG-S022,DWG-ANO-S022-004,DR-379
G-DWG-1372,drawing,drawing.annotation.DWG-ANO-S023-004,23,DWG-S023,DWG-ANO-S023-004,DR-380
G-DWG-1373,drawing,drawing.annotation.DWG-ANO-S023-005,23,DWG-S023,DWG-ANO-S023-005,DR-381
G-DWG-1374,drawing,drawing.annotation.DWG-ANO-S024-003,24,DWG-S024,DWG-ANO-S024-003,DR-382
G-DWG-1375,drawing,drawing.annotation.DWG-ANO-S024-004,24,DWG-S024,DWG-ANO-S024-004,DR-383
G-DWG-1376,drawing,drawing.annotation.DWG-ANO-S025-003,25,DWG-S025,DWG-ANO-S025-003,DR-384
G-DWG-1377,drawing,drawing.annotation.DWG-ANO-S025-004,25,DWG-S025,DWG-ANO-S025-004,DR-385
G-DWG-1378,drawing,drawing.annotation.DWG-ANO-S026-004,26,DWG-S026,DWG-ANO-S026-004,DR-386
G-DWG-1379,drawing,drawing.annotation.DWG-ANO-S026-005,26,DWG-S026,DWG-ANO-S026-005,DR-387
G-DWG-1380,drawing,drawing.annotation.DWG-ANO-S027-003,27,DWG-S027,DWG-ANO-S027-003,DR-388
G-DWG-1381,drawing,drawing.annotation.DWG-ANO-S027-004,27,DWG-S027,DWG-ANO-S027-004,DR-389
G-DWG-1382,drawing,drawing.annotation.DWG-ANO-S028-003,28,DWG-S028,DWG-ANO-S028-003,DR-390
G-DWG-1383,drawing,drawing.annotation.DWG-ANO-S028-004,28,DWG-S028,DWG-ANO-S028-004,DR-391
G-DWG-1384,drawing,drawing.annotation.DWG-ANO-S029-003,29,DWG-S029,DWG-ANO-S029-003,DR-392
G-DWG-1385,drawing,drawing.annotation.DWG-ANO-S029-004,29,DWG-S029,DWG-ANO-S029-004,DR-393
G-DWG-1386,drawing,drawing.annotation.DWG-ANO-S030-003,30,DWG-S030,DWG-ANO-S030-003,DR-394
G-DWG-1387,drawing,drawing.annotation.DWG-ANO-S030-004,30,DWG-S030,DWG-ANO-S030-004,DR-395
G-DWG-1388,drawing,drawing.annotation.DWG-ANO-S031-003,31,DWG-S031,DWG-ANO-S031-003,DR-396
G-DWG-1389,drawing,drawing.annotation.DWG-ANO-S031-004,31,DWG-S031,DWG-ANO-S031-004,DR-397
G-DWG-1390,drawing,drawing.annotation.DWG-ANO-S032-003,32,DWG-S032,DWG-ANO-S032-003,DR-398
G-DWG-1391,drawing,drawing.annotation.DWG-ANO-S032-004,32,DWG-S032,DWG-ANO-S032-004,DR-399
G-DWG-1392,drawing,drawing.annotation.DWG-ANO-S033-003,33,DWG-S033,DWG-ANO-S033-003,DR-400
G-DWG-1393,drawing,drawing.annotation.DWG-ANO-S033-004,33,DWG-S033,DWG-ANO-S033-004,DR-401
G-DWG-1394,drawing,drawing.annotation.DWG-ANO-S034-003,34,DWG-S034,DWG-ANO-S034-003,DR-402
G-DWG-1395,drawing,drawing.annotation.DWG-ANO-S034-004,34,DWG-S034,DWG-ANO-S034-004,DR-403
G-DWG-1396,drawing,drawing.annotation.DWG-ANO-S035-003,35,DWG-S035,DWG-ANO-S035-003,DR-404
G-DWG-1397,drawing,drawing.annotation.DWG-ANO-S035-004,35,DWG-S035,DWG-ANO-S035-004,DR-405
G-DWG-1398,drawing,drawing.annotation.DWG-ANO-S036-003,36,DWG-S036,DWG-ANO-S036-003,DR-406
G-DWG-1399,drawing,drawing.annotation.DWG-ANO-S036-004,36,DWG-S036,DWG-ANO-S036-004,DR-407
G-DWG-1400,drawing,drawing.annotation.DWG-ANO-S037-003,37,DWG-S037,DWG-ANO-S037-003,DR-408
G-DWG-1401,drawing,drawing.annotation.DWG-ANO-S037-004,37,DWG-S037,DWG-ANO-S037-004,DR-409
G-DWG-1402,drawing,drawing.annotation.DWG-ANO-S038-003,38,DWG-S038,DWG-ANO-S038-003,DR-410
G-DWG-1403,drawing,drawing.annotation.DWG-ANO-S038-004,38,DWG-S038,DWG-ANO-S038-004,DR-411
G-DWG-1404,drawing,drawing.annotation.DWG-ANO-S039-003,39,DWG-S039,DWG-ANO-S039-003,DR-412
G-DWG-1405,drawing,drawing.annotation.DWG-ANO-S039-004,39,DWG-S039,DWG-ANO-S039-004,DR-413
G-DWG-1406,drawing,drawing.annotation.DWG-ANO-S040-003,40,DWG-S040,DWG-ANO-S040-003,DR-414
G-DWG-1407,drawing,drawing.annotation.DWG-ANO-S040-004,40,DWG-S040,DWG-ANO-S040-004,DR-415
G-DWG-1408,drawing,drawing.annotation.DWG-ANO-S041-003,41,DWG-S041,DWG-ANO-S041-003,DR-416
G-DWG-1409,drawing,drawing.annotation.DWG-ANO-S041-004,41,DWG-S041,DWG-ANO-S041-004,DR-417
G-DWG-1410,drawing,drawing.annotation.DWG-ANO-S042-003,42,DWG-S042,DWG-ANO-S042-003,DR-418
G-DWG-1411,drawing,drawing.annotation.DWG-ANO-S042-004,42,DWG-S042,DWG-ANO-S042-004,DR-419
G-DWG-1412,drawing,drawing.annotation.DWG-ANO-S043-003,43,DWG-S043,DWG-ANO-S043-003,DR-420
G-DWG-1413,drawing,drawing.annotation.DWG-ANO-S043-004,43,DWG-S043,DWG-ANO-S043-004,DR-421
G-DWG-1414,drawing,drawing.annotation.DWG-ANO-S044-004,44,DWG-S044,DWG-ANO-S044-004,DR-422
G-DWG-1415,drawing,drawing.annotation.DWG-ANO-S044-005,44,DWG-S044,DWG-ANO-S044-005,DR-423
G-DWG-1416,drawing,drawing.annotation.DWG-ANO-S021-005,21,DWG-S021,DWG-ANO-S021-005,DR-424
G-DWG-1417,drawing,drawing.annotation.DWG-ANO-S021-006,21,DWG-S021,DWG-ANO-S021-006,DR-425
G-DWG-1418,drawing,drawing.annotation.DWG-ANO-S021-007,21,DWG-S021,DWG-ANO-S021-007,DR-426
G-DWG-1419,drawing,drawing.annotation.DWG-ANO-S021-008,21,DWG-S021,DWG-ANO-S021-008,DR-427
G-DWG-1420,drawing,drawing.annotation.DWG-ANO-S021-009,21,DWG-S021,DWG-ANO-S021-009,DR-428
G-DWG-1421,drawing,drawing.annotation.DWG-ANO-S021-010,21,DWG-S021,DWG-ANO-S021-010,DR-429
G-DWG-1422,drawing,drawing.annotation.DWG-ANO-S021-011,21,DWG-S021,DWG-ANO-S021-011,DR-430
G-DWG-1423,drawing,drawing.annotation.DWG-ANO-S021-012,21,DWG-S021,DWG-ANO-S021-012,DR-431
G-DWG-1424,drawing,drawing.annotation.DWG-ANO-S021-013,21,DWG-S021,DWG-ANO-S021-013,DR-432
G-DWG-1425,drawing,drawing.annotation.DWG-ANO-S021-014,21,DWG-S021,DWG-ANO-S021-014,DR-433
G-DWG-1426,drawing,drawing.annotation.DWG-ANO-S021-015,21,DWG-S021,DWG-ANO-S021-015,DR-434
G-DWG-1427,drawing,drawing.annotation.DWG-ANO-S021-016,21,DWG-S021,DWG-ANO-S021-016,DR-435
G-DWG-1428,drawing,drawing.annotation.DWG-ANO-S021-017,21,DWG-S021,DWG-ANO-S021-017,DR-436
G-DWG-1429,drawing,drawing.annotation.DWG-ANO-S021-018,21,DWG-S021,DWG-ANO-S021-018,DR-437
G-DWG-1430,drawing,drawing.annotation.DWG-ANO-S021-019,21,DWG-S021,DWG-ANO-S021-019,DR-438
G-DWG-1431,drawing,drawing.annotation.DWG-ANO-S021-020,21,DWG-S021,DWG-ANO-S021-020,DR-439
G-DWG-1432,drawing,drawing.annotation.DWG-ANO-S022-005,22,DWG-S022,DWG-ANO-S022-005,DR-440
G-DWG-1433,drawing,drawing.annotation.DWG-ANO-S022-006,22,DWG-S022,DWG-ANO-S022-006,DR-441
G-DWG-1434,drawing,drawing.annotation.DWG-ANO-S022-007,22,DWG-S022,DWG-ANO-S022-007,DR-442
G-DWG-1435,drawing,drawing.annotation.DWG-ANO-S022-008,22,DWG-S022,DWG-ANO-S022-008,DR-443
G-DWG-1436,drawing,drawing.annotation.DWG-ANO-S022-009,22,DWG-S022,DWG-ANO-S022-009,DR-444
G-DWG-1437,drawing,drawing.annotation.DWG-ANO-S022-010,22,DWG-S022,DWG-ANO-S022-010,DR-445
G-DWG-1438,drawing,drawing.annotation.DWG-ANO-S022-011,22,DWG-S022,DWG-ANO-S022-011,DR-446
G-DWG-1439,drawing,drawing.annotation.DWG-ANO-S022-012,22,DWG-S022,DWG-ANO-S022-012,DR-447
G-DWG-1440,drawing,drawing.annotation.DWG-ANO-S022-013,22,DWG-S022,DWG-ANO-S022-013,DR-448
G-DWG-1441,drawing,drawing.annotation.DWG-ANO-S022-014,22,DWG-S022,DWG-ANO-S022-014,DR-449
G-DWG-1442,drawing,drawing.annotation.DWG-ANO-S022-015,22,DWG-S022,DWG-ANO-S022-015,DR-450
G-DWG-1443,drawing,drawing.annotation.DWG-ANO-S022-016,22,DWG-S022,DWG-ANO-S022-016,DR-451
G-DWG-1444,drawing,drawing.annotation.DWG-ANO-S022-017,22,DWG-S022,DWG-ANO-S022-017,DR-452
G-DWG-1445,drawing,drawing.annotation.DWG-ANO-S022-018,22,DWG-S022,DWG-ANO-S022-018,DR-453
G-DWG-1446,drawing,drawing.annotation.DWG-ANO-S022-019,22,DWG-S022,DWG-ANO-S022-019,DR-454
G-DWG-1447,drawing,drawing.annotation.DWG-ANO-S022-020,22,DWG-S022,DWG-ANO-S022-020,DR-455
G-DWG-1448,drawing,drawing.annotation.DWG-ANO-S023-006,23,DWG-S023,DWG-ANO-S023-006,DR-456
G-DWG-1449,drawing,drawing.annotation.DWG-ANO-S023-007,23,DWG-S023,DWG-ANO-S023-007,DR-457
G-DWG-1450,drawing,drawing.annotation.DWG-ANO-S023-008,23,DWG-S023,DWG-ANO-S023-008,DR-458
G-DWG-1451,drawing,drawing.annotation.DWG-ANO-S023-009,23,DWG-S023,DWG-ANO-S023-009,DR-459
G-DWG-1452,drawing,drawing.annotation.DWG-ANO-S023-010,23,DWG-S023,DWG-ANO-S023-010,DR-460
G-DWG-1453,drawing,drawing.annotation.DWG-ANO-S023-011,23,DWG-S023,DWG-ANO-S023-011,DR-461
G-DWG-1454,drawing,drawing.annotation.DWG-ANO-S023-012,23,DWG-S023,DWG-ANO-S023-012,DR-462
G-DWG-1455,drawing,drawing.annotation.DWG-ANO-S023-013,23,DWG-S023,DWG-ANO-S023-013,DR-463
G-DWG-1456,drawing,drawing.annotation.DWG-ANO-S023-014,23,DWG-S023,DWG-ANO-S023-014,DR-464
G-DWG-1457,drawing,drawing.annotation.DWG-ANO-S023-015,23,DWG-S023,DWG-ANO-S023-015,DR-465
G-DWG-1458,drawing,drawing.annotation.DWG-ANO-S023-016,23,DWG-S023,DWG-ANO-S023-016,DR-466
G-DWG-1459,drawing,drawing.annotation.DWG-ANO-S023-017,23,DWG-S023,DWG-ANO-S023-017,DR-467
G-DWG-1460,drawing,drawing.annotation.DWG-ANO-S023-018,23,DWG-S023,DWG-ANO-S023-018,DR-468
G-DWG-1461,drawing,drawing.annotation.DWG-ANO-S023-019,23,DWG-S023,DWG-ANO-S023-019,DR-469
G-DWG-1462,drawing,drawing.annotation.DWG-ANO-S023-020,23,DWG-S023,DWG-ANO-S023-020,DR-470
G-DWG-1463,drawing,drawing.annotation.DWG-ANO-S023-021,23,DWG-S023,DWG-ANO-S023-021,DR-471
G-DWG-1464,drawing,drawing.annotation.DWG-ANO-S024-005,24,DWG-S024,DWG-ANO-S024-005,DR-472
G-DWG-1465,drawing,drawing.annotation.DWG-ANO-S024-006,24,DWG-S024,DWG-ANO-S024-006,DR-473
G-DWG-1466,drawing,drawing.annotation.DWG-ANO-S024-007,24,DWG-S024,DWG-ANO-S024-007,DR-474
G-DWG-1467,drawing,drawing.annotation.DWG-ANO-S024-008,24,DWG-S024,DWG-ANO-S024-008,DR-475
G-DWG-1468,drawing,drawing.annotation.DWG-ANO-S024-009,24,DWG-S024,DWG-ANO-S024-009,DR-476
G-DWG-1469,drawing,drawing.annotation.DWG-ANO-S024-010,24,DWG-S024,DWG-ANO-S024-010,DR-477
G-DWG-1470,drawing,drawing.annotation.DWG-ANO-S024-011,24,DWG-S024,DWG-ANO-S024-011,DR-478
G-DWG-1471,drawing,drawing.annotation.DWG-ANO-S024-012,24,DWG-S024,DWG-ANO-S024-012,DR-479
G-DWG-1472,drawing,drawing.annotation.DWG-ANO-S024-013,24,DWG-S024,DWG-ANO-S024-013,DR-480
G-DWG-1473,drawing,drawing.annotation.DWG-ANO-S024-014,24,DWG-S024,DWG-ANO-S024-014,DR-481
G-DWG-1474,drawing,drawing.annotation.DWG-ANO-S024-015,24,DWG-S024,DWG-ANO-S024-015,DR-482
G-DWG-1475,drawing,drawing.annotation.DWG-ANO-S024-016,24,DWG-S024,DWG-ANO-S024-016,DR-483
G-DWG-1476,drawing,drawing.annotation.DWG-ANO-S024-017,24,DWG-S024,DWG-ANO-S024-017,DR-484
G-DWG-1477,drawing,drawing.annotation.DWG-ANO-S024-018,24,DWG-S024,DWG-ANO-S024-018,DR-485
G-DWG-1478,drawing,drawing.annotation.DWG-ANO-S024-019,24,DWG-S024,DWG-ANO-S024-019,DR-486
G-DWG-1479,drawing,drawing.annotation.DWG-ANO-S024-020,24,DWG-S024,DWG-ANO-S024-020,DR-487
G-DWG-1480,drawing,drawing.annotation.DWG-ANO-S025-005,25,DWG-S025,DWG-ANO-S025-005,DR-488
G-DWG-1481,drawing,drawing.annotation.DWG-ANO-S025-006,25,DWG-S025,DWG-ANO-S025-006,DR-489
G-DWG-1482,drawing,drawing.annotation.DWG-ANO-S025-007,25,DWG-S025,DWG-ANO-S025-007,DR-490
G-DWG-1483,drawing,drawing.annotation.DWG-ANO-S025-008,25,DWG-S025,DWG-ANO-S025-008,DR-491
G-DWG-1484,drawing,drawing.annotation.DWG-ANO-S025-009,25,DWG-S025,DWG-ANO-S025-009,DR-492
G-DWG-1485,drawing,drawing.annotation.DWG-ANO-S025-010,25,DWG-S025,DWG-ANO-S025-010,DR-493
G-DWG-1486,drawing,drawing.annotation.DWG-ANO-S025-011,25,DWG-S025,DWG-ANO-S025-011,DR-494
G-DWG-1487,drawing,drawing.annotation.DWG-ANO-S025-012,25,DWG-S025,DWG-ANO-S025-012,DR-495
G-DWG-1488,drawing,drawing.annotation.DWG-ANO-S025-013,25,DWG-S025,DWG-ANO-S025-013,DR-496
G-DWG-1489,drawing,drawing.annotation.DWG-ANO-S025-014,25,DWG-S025,DWG-ANO-S025-014,DR-497
G-DWG-1490,drawing,drawing.annotation.DWG-ANO-S025-015,25,DWG-S025,DWG-ANO-S025-015,DR-498
G-DWG-1491,drawing,drawing.annotation.DWG-ANO-S025-016,25,DWG-S025,DWG-ANO-S025-016,DR-499
G-DWG-1492,drawing,drawing.annotation.DWG-ANO-S025-017,25,DWG-S025,DWG-ANO-S025-017,DR-500
G-DWG-1493,drawing,drawing.annotation.DWG-ANO-S025-018,25,DWG-S025,DWG-ANO-S025-018,DR-501
G-DWG-1494,drawing,drawing.annotation.DWG-ANO-S025-019,25,DWG-S025,DWG-ANO-S025-019,DR-502
G-DWG-1495,drawing,drawing.annotation.DWG-ANO-S025-020,25,DWG-S025,DWG-ANO-S025-020,DR-503
G-DWG-1496,drawing,drawing.annotation.DWG-ANO-S026-006,26,DWG-S026,DWG-ANO-S026-006,DR-504
G-DWG-1497,drawing,drawing.annotation.DWG-ANO-S026-007,26,DWG-S026,DWG-ANO-S026-007,DR-505
G-DWG-1498,drawing,drawing.annotation.DWG-ANO-S026-008,26,DWG-S026,DWG-ANO-S026-008,DR-506
G-DWG-1499,drawing,drawing.annotation.DWG-ANO-S026-009,26,DWG-S026,DWG-ANO-S026-009,DR-507
G-DWG-1500,drawing,drawing.annotation.DWG-ANO-S026-010,26,DWG-S026,DWG-ANO-S026-010,DR-508
G-DWG-1501,drawing,drawing.annotation.DWG-ANO-S026-011,26,DWG-S026,DWG-ANO-S026-011,DR-509
G-DWG-1502,drawing,drawing.annotation.DWG-ANO-S026-012,26,DWG-S026,DWG-ANO-S026-012,DR-510
G-DWG-1503,drawing,drawing.annotation.DWG-ANO-S026-013,26,DWG-S026,DWG-ANO-S026-013,DR-511
G-DWG-1504,drawing,drawing.annotation.DWG-ANO-S026-014,26,DWG-S026,DWG-ANO-S026-014,DR-512
G-DWG-1505,drawing,drawing.annotation.DWG-ANO-S026-015,26,DWG-S026,DWG-ANO-S026-015,DR-513
G-DWG-1506,drawing,drawing.annotation.DWG-ANO-S026-016,26,DWG-S026,DWG-ANO-S026-016,DR-514
G-DWG-1507,drawing,drawing.annotation.DWG-ANO-S026-017,26,DWG-S026,DWG-ANO-S026-017,DR-515
G-DWG-1508,drawing,drawing.annotation.DWG-ANO-S026-018,26,DWG-S026,DWG-ANO-S026-018,DR-516
G-DWG-1509,drawing,drawing.annotation.DWG-ANO-S026-019,26,DWG-S026,DWG-ANO-S026-019,DR-517
G-DWG-1510,drawing,drawing.annotation.DWG-ANO-S026-020,26,DWG-S026,DWG-ANO-S026-020,DR-518
G-DWG-1511,drawing,drawing.annotation.DWG-ANO-S026-021,26,DWG-S026,DWG-ANO-S026-021,DR-519
G-DWG-1512,drawing,drawing.annotation.DWG-ANO-S027-005,27,DWG-S027,DWG-ANO-S027-005,DR-520
G-DWG-1513,drawing,drawing.annotation.DWG-ANO-S027-006,27,DWG-S027,DWG-ANO-S027-006,DR-521
G-DWG-1514,drawing,drawing.annotation.DWG-ANO-S027-007,27,DWG-S027,DWG-ANO-S027-007,DR-522
G-DWG-1515,drawing,drawing.annotation.DWG-ANO-S027-008,27,DWG-S027,DWG-ANO-S027-008,DR-523
G-DWG-1516,drawing,drawing.annotation.DWG-ANO-S027-009,27,DWG-S027,DWG-ANO-S027-009,DR-524
G-DWG-1517,drawing,drawing.annotation.DWG-ANO-S027-010,27,DWG-S027,DWG-ANO-S027-010,DR-525
G-DWG-1518,drawing,drawing.annotation.DWG-ANO-S027-011,27,DWG-S027,DWG-ANO-S027-011,DR-526
G-DWG-1519,drawing,drawing.annotation.DWG-ANO-S027-012,27,DWG-S027,DWG-ANO-S027-012,DR-527
G-DWG-1520,drawing,drawing.annotation.DWG-ANO-S027-013,27,DWG-S027,DWG-ANO-S027-013,DR-528
G-DWG-1521,drawing,drawing.annotation.DWG-ANO-S027-014,27,DWG-S027,DWG-ANO-S027-014,DR-529
G-DWG-1522,drawing,drawing.annotation.DWG-ANO-S027-015,27,DWG-S027,DWG-ANO-S027-015,DR-530
G-DWG-1523,drawing,drawing.annotation.DWG-ANO-S027-016,27,DWG-S027,DWG-ANO-S027-016,DR-531
G-DWG-1524,drawing,drawing.annotation.DWG-ANO-S027-017,27,DWG-S027,DWG-ANO-S027-017,DR-532
G-DWG-1525,drawing,drawing.annotation.DWG-ANO-S027-018,27,DWG-S027,DWG-ANO-S027-018,DR-533
G-DWG-1526,drawing,drawing.annotation.DWG-ANO-S027-019,27,DWG-S027,DWG-ANO-S027-019,DR-534
G-DWG-1527,drawing,drawing.annotation.DWG-ANO-S027-020,27,DWG-S027,DWG-ANO-S027-020,DR-535
G-DWG-1528,drawing,drawing.annotation.DWG-ANO-S028-005,28,DWG-S028,DWG-ANO-S028-005,DR-536
G-DWG-1529,drawing,drawing.annotation.DWG-ANO-S028-006,28,DWG-S028,DWG-ANO-S028-006,DR-537
G-DWG-1530,drawing,drawing.annotation.DWG-ANO-S028-007,28,DWG-S028,DWG-ANO-S028-007,DR-538
G-DWG-1531,drawing,drawing.annotation.DWG-ANO-S028-008,28,DWG-S028,DWG-ANO-S028-008,DR-539
