audit_id,file,row_identifier,issue_type,issue_value,repaired_value,shift_delta,rationale
P2IIB-REP-1591,calculation/chapter_05/page_elements.csv,CH5-PE-057,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2195,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2195 per locator contract
P2IIB-REP-1592,calculation/chapter_05/page_elements.csv,CH5-PE-058,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2196,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2196 per locator contract
P2IIB-REP-1593,calculation/chapter_05/page_elements.csv,CH5-PE-059,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2197,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2197 per locator contract
P2IIB-REP-1594,calculation/chapter_05/page_elements.csv,CH5-PE-060,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2197,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2197 per locator contract
P2IIB-REP-1595,calculation/chapter_05/page_elements.csv,CH5-PE-061,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2198,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2198 per locator contract
P2IIB-REP-1596,calculation/chapter_05/page_elements.csv,CH5-PE-062,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2199,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2199 per locator contract
P2IIB-REP-1597,calculation/chapter_05/page_elements.csv,CH5-PE-063,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2199,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2199 per locator contract
P2IIB-REP-1598,calculation/chapter_05/page_elements.csv,CH5-PE-064,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2199,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2199 per locator contract
P2IIB-REP-1599,calculation/chapter_05/page_elements.csv,CH5-PE-065,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2201,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2201 per locator contract
P2IIB-REP-1600,calculation/chapter_05/page_elements.csv,CH5-PE-066,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2204,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2204 per locator contract
P2IIB-REP-1601,calculation/chapter_05/page_elements.csv,CH5-PE-067,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2205,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2205 per locator contract
P2IIB-REP-1602,calculation/chapter_05/page_elements.csv,CH5-PE-068,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2205,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2205 per locator contract
P2IIB-REP-1603,calculation/chapter_05/page_elements.csv,CH5-PE-069,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2206,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2206 per locator contract
P2IIB-REP-1604,calculation/chapter_05/page_elements.csv,CH5-PE-070,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2207,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2207 per locator contract
P2IIB-REP-1605,calculation/chapter_05/page_elements.csv,CH5-PE-071,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2207,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2207 per locator contract
P2IIB-REP-1606,calculation/chapter_05/page_elements.csv,CH5-PE-072,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2207,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2207 per locator contract
P2IIB-REP-1607,calculation/chapter_05/page_elements.csv,CH5-PE-073,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2208,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2208 per locator contract
P2IIB-REP-1608,calculation/chapter_05/page_elements.csv,CH5-PE-074,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2208,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2208 per locator contract
P2IIB-REP-1609,calculation/chapter_05/page_elements.csv,CH5-PE-075,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2208,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2208 per locator contract
P2IIB-REP-1610,calculation/chapter_05/page_elements.csv,CH5-PE-076,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2209,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2209 per locator contract
P2IIB-REP-1611,calculation/chapter_05/page_elements.csv,CH5-PE-077,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2211,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2211 per locator contract
P2IIB-REP-1612,calculation/chapter_05/page_elements.csv,CH5-PE-078,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2212,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2212 per locator contract
P2IIB-REP-1613,calculation/chapter_05/page_elements.csv,CH5-PE-079,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2213,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2213 per locator contract
P2IIB-REP-1614,calculation/chapter_05/page_elements.csv,CH5-PE-080,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2214,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2214 per locator contract
P2IIB-REP-1615,calculation/chapter_05/page_elements.csv,CH5-PE-081,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2216,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2216 per locator contract
P2IIB-REP-1616,calculation/chapter_05/page_elements.csv,CH5-PE-082,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2220,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2220 per locator contract
P2IIB-REP-1617,calculation/chapter_05/page_elements.csv,CH5-PE-083,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2220,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2220 per locator contract
P2IIB-REP-1618,calculation/chapter_05/page_elements.csv,CH5-PE-084,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2220,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2220 per locator contract
P2IIB-REP-1619,calculation/chapter_05/page_elements.csv,CH5-PE-085,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2221,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2221 per locator contract
P2IIB-REP-1620,calculation/chapter_05/page_elements.csv,CH5-PE-086,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2222 per locator contract
P2IIB-REP-1621,calculation/chapter_05/page_elements.csv,CH5-PE-087,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2222 per locator contract
P2IIB-REP-1622,calculation/chapter_05/page_elements.csv,CH5-PE-088,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2223,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2223 per locator contract
P2IIB-REP-1623,calculation/chapter_05/page_elements.csv,CH5-PE-089,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2224,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2224 per locator contract
P2IIB-REP-1624,calculation/chapter_05/page_elements.csv,CH5-PE-090,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2224,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2224 per locator contract
P2IIB-REP-1625,calculation/chapter_05/page_elements.csv,CH5-PE-091,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2225,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2225 per locator contract
P2IIB-REP-1626,calculation/chapter_05/page_elements.csv,CH5-PE-092,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2226,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2226 per locator contract
P2IIB-REP-1627,calculation/chapter_05/page_elements.csv,CH5-PE-093,source_locator_derivation,chapter_05/page_elements.csv,calc_pdf_p2226,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2226 per locator contract
P2IIB-REP-1628,calculation/chapter_05/tables.csv,CH5-TBL-001,column_shift,"[""CH5-TBL-001"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""支承条件"", ""支点|ゴム種|支承数N(基)|回転角Σαe(rad)|斜角θ(° '')"", ""PU15|NR|3|1/217|90 0 0"", ""PU15"", ""ゴム種"", ""NR"", ""NR"", """", ""NR"", """", ""rubber_type"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]","[""CH5-TBL-001"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""支承条件"", ""支点|ゴム種|支承数N(基)|回転角Σαe(rad)|斜角θ(° '')"", ""PU15"", ""ゴム種"", ""NR"", ""NR"", """", ""NR"", """", ""rubber_type"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]",1,RIGHT-shift: dropped redundant full source-row line 'PU15|NR|3|1/217|90 0 0' (all values duplicated in row_key/column_key/cells)
P2IIB-REP-1629,calculation/chapter_05/tables.csv,CH5-TBL-002,column_shift,"[""CH5-TBL-002"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""支承条件"", ""支点|ゴム種|支承数N(基)|回転角Σαe(rad)|斜角θ(° '')"", ""PU15|NR|3|1/217|90 0 0"", ""PU15"", ""支承数"", ""3"", ""3"", """", ""3"", """", ""bearing_count"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]","[""CH5-TBL-002"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""支承条件"", ""支点|ゴム種|支承数N(基)|回転角Σαe(rad)|斜角θ(° '')"", ""PU15"", ""支承数"", ""3"", ""3"", """", ""3"", """", ""bearing_count"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]",1,RIGHT-shift: dropped redundant full source-row line 'PU15|NR|3|1/217|90 0 0' (all values duplicated in row_key/column_key/cells)
P2IIB-REP-1630,calculation/chapter_05/tables.csv,CH5-TBL-003,column_shift,"[""CH5-TBL-003"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""支承条件"", ""支点|ゴム種|支承数N(基)|回転角Σαe(rad)|斜角θ(° '')"", ""PU15|NR|3|1/217|90 0 0"", ""PU15"", ""回転角"", ""1/217"", ""0.004608"", """", ""0.004608"", ""rad"", ""rotation_angle"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]","[""CH5-TBL-003"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""支承条件"", ""支点|ゴム種|支承数N(基)|回転角Σαe(rad)|斜角θ(° '')"", ""PU15"", ""回転角"", ""1/217"", ""0.004608"", """", ""0.004608"", ""rad"", ""rotation_angle"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]",1,RIGHT-shift: dropped redundant full source-row line 'PU15|NR|3|1/217|90 0 0' (all values duplicated in row_key/column_key/cells)
P2IIB-REP-1631,calculation/chapter_05/tables.csv,CH5-TBL-004,column_shift,"[""CH5-TBL-004"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""支承条件"", ""支点|ゴム種|支承数N(基)|回転角Σαe(rad)|斜角θ(° '')"", ""PR1|NR|3|1/287|90 0 0"", ""PR1"", ""回転角"", ""1/287"", ""0.003484"", """", ""0.003484"", ""rad"", ""rotation_angle"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]","[""CH5-TBL-004"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""支承条件"", ""支点|ゴム種|支承数N(基)|回転角Σαe(rad)|斜角θ(° '')"", ""PR1"", ""回転角"", ""1/287"", ""0.003484"", """", ""0.003484"", ""rad"", ""rotation_angle"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]",1,RIGHT-shift: dropped redundant full source-row line 'PR1|NR|3|1/287|90 0 0' (all values duplicated in row_key/column_key/cells)
P2IIB-REP-1632,calculation/chapter_05/tables.csv,CH5-TBL-005,column_shift,"[""CH5-TBL-005"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""支承条件"", ""支点|ゴム種|支承数N(基)|回転角Σαe(rad)|斜角θ(° '')"", ""PR2|NR|3|1/289|90 0 0"", ""PR2"", ""回転角"", ""1/289"", ""0.003460"", """", ""0.003460"", ""rad"", ""rotation_angle"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]","[""CH5-TBL-005"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""支承条件"", ""支点|ゴム種|支承数N(基)|回転角Σαe(rad)|斜角θ(° '')"", ""PR2"", ""回転角"", ""1/289"", ""0.003460"", """", ""0.003460"", ""rad"", ""rotation_angle"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]",1,RIGHT-shift: dropped redundant full source-row line 'PR2|NR|3|1/289|90 0 0' (all values duplicated in row_key/column_key/cells)
P2IIB-REP-1633,calculation/chapter_05/tables.csv,CH5-TBL-006,column_shift,"[""CH5-TBL-006"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""支承条件"", ""支点|ゴム種|支承数N(基)|回転角Σαe(rad)|斜角θ(° '')"", ""AR2|NR|3|1/215|90 0 0"", ""AR2"", ""回転角"", ""1/215"", ""0.004651"", """", ""0.004651"", ""rad"", ""rotation_angle"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]","[""CH5-TBL-006"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""支承条件"", ""支点|ゴム種|支承数N(基)|回転角Σαe(rad)|斜角θ(° '')"", ""AR2"", ""回転角"", ""1/215"", ""0.004651"", """", ""0.004651"", ""rad"", ""rotation_angle"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]",1,RIGHT-shift: dropped redundant full source-row line 'AR2|NR|3|1/215|90 0 0' (all values duplicated in row_key/column_key/cells)
P2IIB-REP-1634,calculation/chapter_05/tables.csv,CH5-TBL-007,column_shift,"[""CH5-TBL-007"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""下部剛性"", ""No|橋軸方向常時KP(kN/mm)|橋軸方向レベル1KP(kN/mm)|橋直方向レベル1KP(kN/mm)"", ""PU15|∞|∞|----"", ""PU15"", ""橋軸方向常時"", ""∞"", ""∞"", ""kN/mm"", ""∞"", ""kN/mm"", ""substructure_stiffness"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]","[""CH5-TBL-007"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""下部剛性"", ""No|橋軸方向常時KP(kN/mm)|橋軸方向レベル1KP(kN/mm)|橋直方向レベル1KP(kN/mm)"", ""PU15"", ""橋軸方向常時"", ""∞"", ""∞"", ""kN/mm"", ""∞"", ""kN/mm"", ""substructure_stiffness"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]",1,RIGHT-shift: dropped redundant full source-row line 'PU15|∞|∞|----' (all values duplicated in row_key/column_key/cells)
P2IIB-REP-1635,calculation/chapter_05/tables.csv,CH5-TBL-008,column_shift,"[""CH5-TBL-008"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""下部剛性"", ""No|橋軸方向常時KP(kN/mm)|橋軸方向レベル1KP(kN/mm)|橋直方向レベル1KP(kN/mm)"", ""PR1|231.592|232.773|----"", ""PR1"", ""橋軸方向常時"", ""231.592"", ""231.592"", ""kN/mm"", ""231.592"", ""kN/mm"", ""substructure_stiffness"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]","[""CH5-TBL-008"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""下部剛性"", ""No|橋軸方向常時KP(kN/mm)|橋軸方向レベル1KP(kN/mm)|橋直方向レベル1KP(kN/mm)"", ""PR1"", ""橋軸方向常時"", ""231.592"", ""231.592"", ""kN/mm"", ""231.592"", ""kN/mm"", ""substructure_stiffness"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]",1,RIGHT-shift: dropped redundant full source-row line 'PR1|231.592|232.773|----' (all values duplicated in row_key/column_key/cells)
P2IIB-REP-1636,calculation/chapter_05/tables.csv,CH5-TBL-009,column_shift,"[""CH5-TBL-009"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""下部剛性"", ""No|橋軸方向常時KP(kN/mm)|橋軸方向レベル1KP(kN/mm)|橋直方向レベル1KP(kN/mm)"", ""PR2|164.391|159.028|----"", ""PR2"", ""橋軸方向常時"", ""164.391"", ""164.391"", ""kN/mm"", ""164.391"", ""kN/mm"", ""substructure_stiffness"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]","[""CH5-TBL-009"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""下部剛性"", ""No|橋軸方向常時KP(kN/mm)|橋軸方向レベル1KP(kN/mm)|橋直方向レベル1KP(kN/mm)"", ""PR2"", ""橋軸方向常時"", ""164.391"", ""164.391"", ""kN/mm"", ""164.391"", ""kN/mm"", ""substructure_stiffness"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]",1,RIGHT-shift: dropped redundant full source-row line 'PR2|164.391|159.028|----' (all values duplicated in row_key/column_key/cells)
P2IIB-REP-1637,calculation/chapter_05/tables.csv,CH5-TBL-010,column_shift,"[""CH5-TBL-010"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""下部剛性"", ""No|橋軸方向常時KP(kN/mm)|橋軸方向レベル1KP(kN/mm)|橋直方向レベル1KP(kN/mm)"", ""AR2|759.392|742.568|----"", ""AR2"", ""橋軸方向常時"", ""759.392"", ""759.392"", ""kN/mm"", ""759.392"", ""kN/mm"", ""substructure_stiffness"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]","[""CH5-TBL-010"", ""2028"", ""2023"", ""CH5"", ""CAL-SEC-5.1.1"", ""下部剛性"", ""No|橋軸方向常時KP(kN/mm)|橋軸方向レベル1KP(kN/mm)|橋直方向レベル1KP(kN/mm)"", ""AR2"", ""橋軸方向常時"", ""759.392"", ""759.392"", ""kN/mm"", ""759.392"", ""kN/mm"", ""substructure_stiffness"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]",1,RIGHT-shift: dropped redundant full source-row line 'AR2|759.392|742.568|----' (all values duplicated in row_key/column_key/cells)
P2IIB-REP-1638,calculation/chapter_05/tables.csv,CH5-TBL-011,column_shift,"[""CH5-TBL-011"", ""2029"", ""2024"", ""CH5"", ""CAL-SEC-5.1.1"", ""径間移動量"", ""径間|支間長L(m)|温度変化⊿t(mm)|不静定水平力⊿t'(mm)|不静定乾･ク･弾⊿scp(mm)"", ""PU15-PR1|40.201|±14.5|±24.1|----"", ""PU15-PR1"", ""支間長"", ""40.201"", ""40.201"", ""m"", ""40.201"", ""m"", ""span_length"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]","[""CH5-TBL-011"", ""2029"", ""2024"", ""CH5"", ""CAL-SEC-5.1.1"", ""径間移動量"", ""径間|支間長L(m)|温度変化⊿t(mm)|不静定水平力⊿t'(mm)|不静定乾･ク･弾⊿scp(mm)"", ""PU15-PR1"", ""支間長"", ""40.201"", ""40.201"", ""m"", ""40.201"", ""m"", ""span_length"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]",1,RIGHT-shift: dropped redundant full source-row line 'PU15-PR1|40.201|±14.5|±24.1|----' (all values duplicated in row_key/column_key/cells)
P2IIB-REP-1639,calculation/chapter_05/tables.csv,CH5-TBL-012,column_shift,"[""CH5-TBL-012"", ""2029"", ""2024"", ""CH5"", ""CAL-SEC-5.1.1"", ""径間移動量"", ""径間|支間長L(m)|温度変化⊿t(mm)|不静定水平力⊿t'(mm)|不静定乾･ク･弾⊿scp(mm)"", ""PR1-PR2|51.000|±18.4|±30.6|----"", ""PR1-PR2"", ""支間長"", ""51.000"", ""51.000"", ""m"", ""51.000"", ""m"", ""span_length"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]","[""CH5-TBL-012"", ""2029"", ""2024"", ""CH5"", ""CAL-SEC-5.1.1"", ""径間移動量"", ""径間|支間長L(m)|温度変化⊿t(mm)|不静定水平力⊿t'(mm)|不静定乾･ク･弾⊿scp(mm)"", ""PR1-PR2"", ""支間長"", ""51.000"", ""51.000"", ""m"", ""51.000"", ""m"", ""span_length"", ""chapter_05/tables.csv"", ""HIGH"", ""UNVERIFIED""]",1,RIGHT-shift: dropped redundant full source-row line 'PR1-PR2|51.000|±18.4|±30.6|----' (all values duplicated in row_key/column_key/cells)
